Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
170728-060215,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1704192,,3250625,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:23:14','2017-07-28 03:23:14',Resuelto,Leonardo Villalba,
170728-060471,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1704448,,3260431,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:24:07','2017-07-28 03:24:07',Resuelto,Leonardo Villalba,
170728-060727,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1704704,,3270181,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:24:53','2017-07-28 03:24:53',Resuelto,Leonardo Villalba,
170728-060983,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1704960,,3278622,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:26:05','2017-07-28 03:26:05',Resuelto,Leonardo Villalba,
170728-061239,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1705216,,3289956,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:26:48','2017-07-28 03:26:48',Resuelto,Leonardo Villalba,
170728-061496,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1705472,,3302244,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:27:31','2017-07-28 03:27:31',Resuelto,Leonardo Villalba,
170728-061751,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1705728,,3313221,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:29:25','2017-07-28 03:29:25',Resuelto,Leonardo Villalba,
170728-062007,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1705984,,3322873,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:30:07','2017-07-28 03:30:07',Resuelto,Leonardo Villalba,
170728-062263,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1706240,,3335838,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:30:49','2017-07-28 03:30:49',Resuelto,Leonardo Villalba,
170728-062519,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1706496,,3347602,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:31:33','2017-07-28 03:31:33',Resuelto,Leonardo Villalba,
170728-062775,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1706752,,3360650,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:32:24','2017-07-28 03:32:24',Resuelto,Leonardo Villalba,
170728-063031,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1707008,,3372076,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:33:07','2017-07-28 03:33:07',Resuelto,Leonardo Villalba,
170728-063287,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1707264,,3381226,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:33:47','2017-07-28 03:33:47',Resuelto,Leonardo Villalba,
170728-063543,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1707520,,3387253,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:34:28','2017-07-28 03:34:28',Resuelto,Leonardo Villalba,
170728-063799,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1707776,,3389697,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:35:08','2017-07-28 03:35:08',Resuelto,Leonardo Villalba,
170728-064055,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1708032,,3391423,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:35:50','2017-07-28 03:35:50',Resuelto,Leonardo Villalba,
170728-064311,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1708288,,3393680,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:36:32','2017-07-28 03:36:32',Resuelto,Leonardo Villalba,
170728-064567,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1708544,,3395233,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:37:12','2017-07-28 03:37:12',Resuelto,Leonardo Villalba,
170728-064823,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1708800,,3397395,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:38:02','2017-07-28 03:38:02',Resuelto,Leonardo Villalba,
170728-065079,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1709056,,3399407,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:38:47','2017-07-28 03:38:47',Resuelto,Leonardo Villalba,
170728-065335,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1709312,,3401878,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:39:31','2017-07-28 03:39:31',Resuelto,Leonardo Villalba,
170728-065591,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1709568,,3403915,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 03:40:13','2017-07-28 03:40:13',Resuelto,Leonardo Villalba,
