Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
170728-080440,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1724417,,3615403,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:24:54','2017-07-28 04:24:54',Resuelto,Leonardo Villalba,
170728-080696,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1724673,,3619738,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:25:37','2017-07-28 04:25:37',Resuelto,Leonardo Villalba,
170728-080952,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1724929,,3623459,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:26:20','2017-07-28 04:26:20',Resuelto,Leonardo Villalba,
170728-081208,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1725185,,3627289,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:27:02','2017-07-28 04:27:02',Resuelto,Leonardo Villalba,
170728-081464,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1725441,,3631077,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:27:47','2017-07-28 04:27:47',Resuelto,Leonardo Villalba,
170728-081720,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1725697,,3634384,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:29:00','2017-07-28 04:29:00',Resuelto,Leonardo Villalba,
170728-081976,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1725953,,3638223,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:29:55','2017-07-28 04:29:55',Resuelto,Leonardo Villalba,
170728-082232,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1726209,,3642399,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:30:41','2017-07-28 04:30:41',Resuelto,Leonardo Villalba,
170728-082488,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1726465,,3646420,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:31:31','2017-07-28 04:31:31',Resuelto,Leonardo Villalba,
170728-082744,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1726721,,3656358,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:32:14','2017-07-28 04:32:14',Resuelto,Leonardo Villalba,
170728-083000,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1726977,,3672977,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:32:56','2017-07-28 04:32:56',Resuelto,Leonardo Villalba,
170728-083256,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1727233,,3686918,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:33:38','2017-07-28 04:33:38',Resuelto,Leonardo Villalba,
170728-083512,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1727489,,3701344,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:34:20','2017-07-28 04:34:20',Resuelto,Leonardo Villalba,
170728-083768,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1727745,,3713129,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:35:00','2017-07-28 04:35:00',Resuelto,Leonardo Villalba,
170728-084024,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1728001,,3723801,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:35:39','2017-07-28 04:35:39',Resuelto,Leonardo Villalba,
170728-084280,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1728257,,3736471,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:36:19','2017-07-28 04:36:19',Resuelto,Leonardo Villalba,
170728-084536,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1728513,,3747241,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:37:07','2017-07-28 04:37:07',Resuelto,Leonardo Villalba,
170728-084792,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1728769,,3757685,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:37:47','2017-07-28 04:37:47',Resuelto,Leonardo Villalba,
170728-085048,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1729025,,3768499,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:38:29','2017-07-28 04:38:29',Resuelto,Leonardo Villalba,
170728-085304,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1729281,,3777265,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:39:37','2017-07-28 04:39:37',Resuelto,Leonardo Villalba,
170728-085560,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1729537,,3788137,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:40:17','2017-07-28 04:40:17',Resuelto,Leonardo Villalba,
170728-085816,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1729793,,3797595,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:40:57','2017-07-28 04:40:57',Resuelto,Leonardo Villalba,
170728-086072,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1730049,,3807348,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:41:37','2017-07-28 04:41:37',Resuelto,Leonardo Villalba,
170728-086328,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1730305,,3820654,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:42:17','2017-07-28 04:42:17',Resuelto,Leonardo Villalba,
170728-086584,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1730561,,3834050,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:42:56','2017-07-28 04:42:56',Resuelto,Leonardo Villalba,
170728-086840,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1730817,,3846128,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:43:44','2017-07-28 04:43:44',Resuelto,Leonardo Villalba,
170728-087096,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1731073,,3858101,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:44:23','2017-07-28 04:44:23',Resuelto,Leonardo Villalba,
170728-087353,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1731329,,3869947,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:45:03','2017-07-28 04:45:03',Resuelto,Leonardo Villalba,
170728-087609,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1731585,,3886845,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:45:44','2017-07-28 04:45:44',Resuelto,Leonardo Villalba,
170728-087864,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1731841,,3901946,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:46:24','2017-07-28 04:46:24',Resuelto,Leonardo Villalba,
170728-088120,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1732097,,3919467,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:47:04','2017-07-28 04:47:04',Resuelto,Leonardo Villalba,
170728-088376,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1732353,,3934045,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:47:44','2017-07-28 04:47:44',Resuelto,Leonardo Villalba,
170728-088632,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1732609,,3947275,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:48:23','2017-07-28 04:48:23',Resuelto,Leonardo Villalba,
170728-088888,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1732865,,3962539,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:49:02','2017-07-28 04:49:02',Resuelto,Leonardo Villalba,
170728-089144,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1733121,,3978683,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:49:50','2017-07-28 04:49:50',Resuelto,Leonardo Villalba,
170728-089400,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1733377,,4006567,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:50:31','2017-07-28 04:50:31',Resuelto,Leonardo Villalba,
170728-089656,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1733633,,4029765,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:51:10','2017-07-28 04:51:10',Resuelto,Leonardo Villalba,
170728-089912,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1733889,,4051709,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:51:48','2017-07-28 04:51:48',Resuelto,Leonardo Villalba,
170728-090168,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1734145,,4074846,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:52:31','2017-07-28 04:52:31',Resuelto,Leonardo Villalba,
170728-080441,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1724418,,3615405,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:24:54','2017-07-28 04:24:54',Resuelto,Leonardo Villalba,
170728-080697,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1724674,,3619741,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:25:37','2017-07-28 04:25:37',Resuelto,Leonardo Villalba,
170728-080953,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1724930,,3623460,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:26:20','2017-07-28 04:26:20',Resuelto,Leonardo Villalba,
170728-081209,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1725186,,3627294,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:27:02','2017-07-28 04:27:02',Resuelto,Leonardo Villalba,
170728-081465,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1725442,,3631117,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:27:47','2017-07-28 04:27:47',Resuelto,Leonardo Villalba,
170728-081721,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1725698,,3634386,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:29:00','2017-07-28 04:29:00',Resuelto,Leonardo Villalba,
170728-081977,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1725954,,3638231,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:29:55','2017-07-28 04:29:55',Resuelto,Leonardo Villalba,
170728-082233,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1726210,,3642400,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:30:41','2017-07-28 04:30:41',Resuelto,Leonardo Villalba,
170728-082489,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1726466,,3646426,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:31:31','2017-07-28 04:31:31',Resuelto,Leonardo Villalba,
170728-082745,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1726722,,3656476,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:32:14','2017-07-28 04:32:14',Resuelto,Leonardo Villalba,
170728-083001,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1726978,,3673003,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:32:56','2017-07-28 04:32:56',Resuelto,Leonardo Villalba,
170728-083257,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1727234,,3686943,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:33:38','2017-07-28 04:33:38',Resuelto,Leonardo Villalba,
170728-083513,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1727490,,3701357,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:34:20','2017-07-28 04:34:20',Resuelto,Leonardo Villalba,
170728-083769,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1727746,,3713238,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:35:00','2017-07-28 04:35:00',Resuelto,Leonardo Villalba,
170728-084025,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1728002,,3723867,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:35:39','2017-07-28 04:35:39',Resuelto,Leonardo Villalba,
170728-084281,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1728258,,3736490,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:36:19','2017-07-28 04:36:19',Resuelto,Leonardo Villalba,
170728-084537,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1728514,,3747292,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:37:07','2017-07-28 04:37:07',Resuelto,Leonardo Villalba,
170728-084793,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1728770,,3757716,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:37:47','2017-07-28 04:37:47',Resuelto,Leonardo Villalba,
170728-085049,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1729026,,3768533,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:38:29','2017-07-28 04:38:29',Resuelto,Leonardo Villalba,
170728-085305,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1729282,,3777353,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:39:37','2017-07-28 04:39:37',Resuelto,Leonardo Villalba,
170728-085561,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1729538,,3788139,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:40:17','2017-07-28 04:40:17',Resuelto,Leonardo Villalba,
170728-085817,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1729794,,3797630,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:40:57','2017-07-28 04:40:57',Resuelto,Leonardo Villalba,
170728-086073,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1730050,,3807349,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:41:37','2017-07-28 04:41:37',Resuelto,Leonardo Villalba,
170728-086329,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1730306,,3820688,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:42:17','2017-07-28 04:42:17',Resuelto,Leonardo Villalba,
170728-086585,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1730562,,3834060,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 04:42:56','2017-07-28 04:42:56',Resuelto,Leonardo Villalba,
