Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161021-044119,,Incidente importado desde SAC,,Mailing,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94217,,5329066,Certificado de cobertura,,,,'2021-04-28 13:20:00','2016-10-21 11:31:22','2016-10-21 11:31:22',Resuelto,,
161021-044120,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94218,,3414608,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:22','2016-10-21 11:31:22',Resuelto,,
161021-044123,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,94221,,4808129,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 11:31:23','2016-10-21 11:31:23',Resuelto,,
161021-044126,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94224,,3670364,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 11:31:23','2016-10-21 11:31:23',Resuelto,,
161021-044128,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94226,,3394633,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:24','2016-10-21 11:31:24',Resuelto,,
161021-044130,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94228,,4564108,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:24','2016-10-21 11:31:24',Resuelto,,
161021-044131,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94229,,4820800,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 11:31:24','2016-10-21 11:31:24',Atendido,,
161021-044132,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,94230,,3262616,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 11:31:24','2016-10-21 11:31:24',Resuelto,,
161021-044133,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,94231,,3420954,Riesgos Varios Casa Central,,,,'2021-04-28 13:20:00','2016-10-21 11:31:25','2016-10-21 11:31:25',Resuelto,,
161021-044134,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94232,,7496626,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:25','2016-10-21 11:31:25',Resuelto,,
161021-044136,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94234,,1095198,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:25','2016-10-21 11:31:25',Resuelto,,
161021-044137,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94235,,4664925,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:25','2016-10-21 11:31:25',Resuelto,,
161021-044138,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94236,,6088308,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:26','2016-10-21 11:31:26',Resuelto,,
161021-044141,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94239,,5323304,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:26','2016-10-21 11:31:26',Resuelto,,
161021-044142,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94240,,4854191,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:26','2016-10-21 11:31:26',Resuelto,,
161021-044145,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,94243,,7480103,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 11:31:27','2016-10-21 11:31:27',Resuelto,,
161021-044152,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94250,,1827766,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 11:31:28','2016-10-21 11:31:28',Atendido,,
161021-044154,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94252,,1899669,Ocupado,,,,'2021-04-28 13:20:00','2016-10-21 11:31:28','2016-10-21 11:31:28',Atendido,,
161021-044157,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94255,,486634,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 11:31:29','2016-10-21 11:31:29',Atendido,,
161021-044159,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94257,,4322010,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:30','2016-10-21 11:31:30',Resuelto,,
161021-044161,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94259,,6677649,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 11:31:31','2016-10-21 11:31:31',Atendido,,
161021-044162,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,94260,,3164232,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 11:31:31','2016-10-21 11:31:31',Resuelto,,
161021-044163,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,94261,,1304478,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 11:31:32','2016-10-21 11:31:32',Resuelto,,
161021-044165,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94263,,4312661,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:32','2016-10-21 11:31:32',Resuelto,,
161021-044168,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94265,,4290505,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:34','2016-10-21 11:31:34',Resuelto,,
161021-044170,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94267,,1425077,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:34','2016-10-21 11:31:34',Resuelto,,
161021-044171,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94268,,2512436,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 11:31:34','2016-10-21 11:31:34',Atendido,,
161021-044172,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94269,,4324150,Daños materiales Casa Central,,,,'2021-04-28 13:20:00','2016-10-21 11:31:34','2016-10-21 11:31:34',Resuelto,,
161021-044173,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94270,,3755961,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:34','2016-10-21 11:31:34',Resuelto,,
161021-044175,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94272,,3421623,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:35','2016-10-21 11:31:35',Resuelto,,
161021-044177,,Incidente importado desde SAC,,Robo / Destruccion Total,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94274,,4805568,Robo Total,,,,'2021-04-28 13:20:00','2016-10-21 11:31:35','2016-10-21 11:31:35',Resuelto,,
161021-044178,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,94275,,3530656,Riesgos Varios Casa Central,,,,'2021-04-28 13:20:00','2016-10-21 11:31:35','2016-10-21 11:31:35',Resuelto,,
161021-044179,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94276,,4794939,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:35','2016-10-21 11:31:35',Resuelto,,
161021-044180,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,94277,,5408899,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 11:31:35','2016-10-21 11:31:35',Resuelto,,
161021-044181,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94278,,6053031,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:36','2016-10-21 11:31:36',Resuelto,,
161021-044182,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94279,,7721677,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:36','2016-10-21 11:31:36',Resuelto,,
161021-044184,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94281,,3425177,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:36','2016-10-21 11:31:36',Resuelto,,
161021-044189,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94286,,2368279,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:37','2016-10-21 11:31:37',Resuelto,,
161021-044190,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94287,,1693239,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:37','2016-10-21 11:31:37',Resuelto,,
161021-044191,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,94288,,181455,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 11:31:37','2016-10-21 11:31:37',Resuelto,,
161021-044192,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94289,,7188672,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:38','2016-10-21 11:31:38',Resuelto,,
161021-044194,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94291,,6929278,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:38','2016-10-21 11:31:38',Resuelto,,
161021-044195,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94292,,270072,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:38','2016-10-21 11:31:38',Resuelto,,
161021-044196,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94293,,6946798,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:38','2016-10-21 11:31:38',Resuelto,,
161021-044197,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94294,,3791254,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:38','2016-10-21 11:31:38',Resuelto,,
161021-044200,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94297,,1982720,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:39','2016-10-21 11:31:39',Resuelto,,
161021-044201,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94298,,2279231,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:39','2016-10-21 11:31:39',Resuelto,,
161021-044202,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94299,,6780970,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:39','2016-10-21 11:31:39',Resuelto,,
161021-044203,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94300,,7092068,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:39','2016-10-21 11:31:39',Resuelto,,
161021-044204,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94301,,548990,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:40','2016-10-21 11:31:40',Resuelto,,
161021-044205,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94302,,7306272,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:40','2016-10-21 11:31:40',Resuelto,,
161021-044206,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94303,,4550852,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:40','2016-10-21 11:31:40',Resuelto,,
161021-044209,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94306,,3969187,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:41','2016-10-21 11:31:41',Resuelto,,
161021-044210,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94307,,3853144,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 11:31:41','2016-10-21 11:31:41',Atendido,,
161021-044211,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94308,,6729995,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:41','2016-10-21 11:31:41',Resuelto,,
161021-044212,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94309,,5736431,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 11:31:41','2016-10-21 11:31:41',Atendido,,
161021-044213,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94310,,347634,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:41','2016-10-21 11:31:41',Resuelto,,
161021-044215,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94312,,1355352,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:42','2016-10-21 11:31:42',Resuelto,,
161021-044216,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,94313,,6537213,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 11:31:42','2016-10-21 11:31:42',Atendido,,
161021-044218,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94315,,7354885,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:43','2016-10-21 11:31:43',Resuelto,,
161021-044219,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94316,,3434279,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 11:31:43','2016-10-21 11:31:43',Atendido,,
161021-044221,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94318,,1080430,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:43','2016-10-21 11:31:43',Resuelto,,
161021-044225,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94322,,3283312,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 11:31:44','2016-10-21 11:31:44',Atendido,,
161021-044226,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94323,,1908411,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:44','2016-10-21 11:31:44',Resuelto,,
161021-044228,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94325,,3503709,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:47','2016-10-21 11:31:47',Resuelto,,
161021-044231,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,94328,,7088570,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 11:31:47','2016-10-21 11:31:47',Resuelto,,
161021-044235,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94332,,3793014,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:48','2016-10-21 11:31:48',Resuelto,,
161021-044236,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94333,,7345102,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:48','2016-10-21 11:31:48',Resuelto,,
161021-044238,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94335,,3588776,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:48','2016-10-21 11:31:48',Resuelto,,
161021-044240,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94337,,3443615,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:49','2016-10-21 11:31:49',Resuelto,,
161021-044242,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94339,,459493,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 11:31:50','2016-10-21 11:31:50',Atendido,,
161021-044245,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94342,,1415214,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:51','2016-10-21 11:31:51',Resuelto,,
161021-044248,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94345,,4276090,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 11:31:51','2016-10-21 11:31:51',Resuelto,,
161021-044250,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,94347,,1783655,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 11:31:51','2016-10-21 11:31:51',Atendido,,
