Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
170728-022161,,Datos Bancarios DNI:10547389 ,Telecobranzas,Telecobranzas,,E-Mail,,,Solucionado,,,140462,,AUS1 - AUTOMOTORES,1666138,,917096,Imputación de cobranzas - Efectivo,,,'2017-07-28 11:10:19','2021-04-28 13:20:00','2017-07-28 01:20:16','2017-07-28 11:10:19',Resuelto,,
170728-012345,,,,Oficina Cordoba,Gisele Ares,Facebook,,,Solucionado,,,127513,,APR1 - AUTOMOTORES,1665151,,2945951,Contacto del tercero,,,,'2021-04-28 13:20:00','2017-07-28 01:17:00','2017-07-31 12:21:32',Resuelto,,
170728-020280,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1664256,,1099176,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:14:22','2017-07-28 01:14:22',Resuelto,Leonardo Villalba,
170728-020536,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1664512,,1106037,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:15:07','2017-07-28 01:15:07',Resuelto,Leonardo Villalba,
170728-020792,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1664768,,1113823,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:15:50','2017-07-28 01:15:50',Resuelto,Leonardo Villalba,
170728-021048,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1665024,,1121572,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:16:31','2017-07-28 01:16:31',Resuelto,Leonardo Villalba,
170728-021303,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1665280,,1131321,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:17:14','2017-07-28 01:17:14',Resuelto,Leonardo Villalba,
170728-021559,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1665536,,1142929,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:18:33','2017-07-28 01:18:33',Resuelto,Leonardo Villalba,
170728-021815,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1665792,,1154289,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:19:16','2017-07-28 01:19:16',Resuelto,Leonardo Villalba,
170728-022071,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1666048,,1165817,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:19:57','2017-07-28 01:19:57',Resuelto,Leonardo Villalba,
170728-022327,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1666304,,1177346,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:20:43','2017-07-28 01:20:43',Resuelto,Leonardo Villalba,
170728-022583,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1666560,,1189373,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:21:27','2017-07-28 01:21:27',Resuelto,Leonardo Villalba,
