Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161021-214245,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264270,,1421517,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:41','2016-10-21 20:16:41',Resuelto,,
161021-214246,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264271,,7137627,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:41','2016-10-21 20:16:41',Resuelto,,
161021-214249,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264274,,1781985,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:41','2016-10-21 20:16:41',Resuelto,,
161021-214254,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264279,,3393050,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:43','2016-10-21 20:16:43',Resuelto,,
161021-214255,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,264280,,6538283,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 20:16:43','2016-10-21 20:16:43',Resuelto,,
161021-214256,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264281,,3041609,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:43','2016-10-21 20:16:43',Resuelto,,
161021-214259,,Incidente importado desde SAC,,Mailing,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUT1 - AUTOMOTORES,264284,,1416884,Certificado de cobertura,,,,'2021-04-28 13:20:00','2016-10-21 20:16:45','2016-10-21 20:16:45',Resuelto,,
161021-214261,,Incidente importado desde SAC,,Robo / Destruccion Total,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,264286,,3783796,Destrucción Total,,,,'2021-04-28 13:20:00','2016-10-21 20:16:45','2016-10-21 20:16:45',Resuelto,,
161021-214262,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264287,,3418988,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:46','2016-10-21 20:16:46',Resuelto,,
161021-214264,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264289,,3068217,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:46','2016-10-21 20:16:46',Resuelto,,
161021-214265,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264290,,1797312,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:46','2016-10-21 20:16:46',Resuelto,,
161021-214267,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264292,,635002,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 20:16:47','2016-10-21 20:16:47',Atendido,,
161021-214270,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,264295,,6929095,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 20:16:48','2016-10-21 20:16:48',Atendido,,
161021-214272,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,264297,,6892824,Ocupado,,,,'2021-04-28 13:20:00','2016-10-21 20:16:48','2016-10-21 20:16:48',Atendido,,
161021-214273,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,264298,,6225954,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 20:16:48','2016-10-21 20:16:48',Resuelto,,
161021-214274,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,264299,,2103111,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 20:16:48','2016-10-21 20:16:48',Resuelto,,
161021-214275,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264300,,6207224,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 20:16:48','2016-10-21 20:16:48',Resuelto,,
161021-214277,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264302,,3604399,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:48','2016-10-21 20:16:48',Resuelto,,
161021-214278,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,APL1 - AUTOMOTORES PLANES,264303,,3042584,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 20:16:49','2016-10-21 20:16:49',Atendido,,
161021-214280,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264305,,7298102,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:49','2016-10-21 20:16:49',Resuelto,,
161021-214283,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264308,,5276853,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 20:16:49','2016-10-21 20:16:49',Resuelto,,
161021-214285,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264310,,4307422,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:49','2016-10-21 20:16:49',Resuelto,,
161021-214288,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264313,,1288672,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:50','2016-10-21 20:16:50',Resuelto,,
161021-214290,,Incidente importado desde SAC,,Drive in San Isidro,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264315,,5480099,Daños materiales drive in San Isidro,,,,'2021-04-28 13:20:00','2016-10-21 20:16:50','2016-10-21 20:16:50',Resuelto,,
161021-214291,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264316,,6843222,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:50','2016-10-21 20:16:50',Resuelto,,
161021-214292,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264317,,1298287,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:50','2016-10-21 20:16:50',Resuelto,,
161021-214293,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264318,,1329228,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:50','2016-10-21 20:16:50',Resuelto,,
161021-214295,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264320,,1778180,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:51','2016-10-21 20:16:51',Resuelto,,
161021-214296,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264321,,909803,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:51','2016-10-21 20:16:51',Resuelto,,
161021-214297,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264322,,7392702,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:51','2016-10-21 20:16:51',Resuelto,,
161021-214299,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264324,,4389358,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:51','2016-10-21 20:16:51',Resuelto,,
161021-214300,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264325,,3639279,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:51','2016-10-21 20:16:51',Resuelto,,
161021-214301,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264326,,3720101,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:52','2016-10-21 20:16:52',Resuelto,,
161021-214304,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264329,,1292364,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:52','2016-10-21 20:16:52',Resuelto,,
161021-214307,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,264332,,7258227,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:16:52','2016-10-21 20:16:52',Resuelto,,
