Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161021-224176,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274201,,2485208,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:26','2016-10-21 20:38:26',Resuelto,,
161021-224179,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274204,,7748125,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:26','2016-10-21 20:38:26',Resuelto,,
161021-224180,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274205,,5380546,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 20:38:26','2016-10-21 20:38:26',Resuelto,,
161021-224181,,Incidente importado desde SAC,,Oficina Mendoza,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,274206,,2433904,Daños materiales Mendoza,,,,'2021-04-28 13:20:00','2016-10-21 20:38:26','2016-10-21 20:38:26',Resuelto,,
161021-224187,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274212,,396266,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:26','2016-10-21 20:38:26',Resuelto,,
161021-224193,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274218,,6190077,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:27','2016-10-21 20:38:27',Resuelto,,
161021-224195,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274220,,7092068,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:27','2016-10-21 20:38:27',Resuelto,,
161021-224198,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274223,,1911556,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:27','2016-10-21 20:38:27',Resuelto,,
161021-224199,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,274224,,7516478,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 20:38:27','2016-10-21 20:38:27',Resuelto,,
161021-224203,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274228,,500289,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:27','2016-10-21 20:38:27',Resuelto,,
161021-224204,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274229,,4457388,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:27','2016-10-21 20:38:27',Resuelto,,
161021-224205,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274230,,5542795,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:27','2016-10-21 20:38:27',Resuelto,,
161021-224206,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274231,,1328844,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:28','2016-10-21 20:38:28',Resuelto,,
161021-224207,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274232,,3160904,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 20:38:28','2016-10-21 20:38:28',Resuelto,,
161021-224210,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274235,,1029072,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:28','2016-10-21 20:38:28',Resuelto,,
161021-224211,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274236,,7327555,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:28','2016-10-21 20:38:28',Resuelto,,
161021-224214,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274239,,1177282,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:28','2016-10-21 20:38:28',Resuelto,,
161021-224217,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274242,,5966471,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:28','2016-10-21 20:38:28',Resuelto,,
161021-224218,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274243,,5540108,Reenvío al cobro,,,,'2021-04-28 13:20:00','2016-10-21 20:38:28','2016-10-21 20:38:28',Resuelto,,
161021-224219,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274244,,5845650,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:28','2016-10-21 20:38:28',Resuelto,,
161021-224220,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274245,,558342,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:28','2016-10-21 20:38:28',Resuelto,,
161021-224221,,Incidente importado desde SAC,,Drive in San Isidro,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,274246,,7777396,Daños materiales drive in San Isidro,,,,'2021-04-28 13:20:00','2016-10-21 20:38:28','2016-10-21 20:38:28',Resuelto,,
161021-224223,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274248,,3092700,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:28','2016-10-21 20:38:28',Resuelto,,
161021-224226,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,274251,,2621472,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 20:38:29','2016-10-21 20:38:29',Resuelto,,
161021-224227,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274252,,2581828,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:29','2016-10-21 20:38:29',Resuelto,,
161021-224228,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274253,,7369046,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:29','2016-10-21 20:38:29',Resuelto,,
161021-224229,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,274254,,1348915,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 20:38:29','2016-10-21 20:38:29',Atendido,,
161021-224231,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274256,,3453059,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:29','2016-10-21 20:38:29',Resuelto,,
161021-224232,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,274257,,1362491,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 20:38:29','2016-10-21 20:38:29',Resuelto,,
161021-224233,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274258,,1390839,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:29','2016-10-21 20:38:29',Resuelto,,
161021-224234,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,274259,,7591559,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 20:38:29','2016-10-21 20:38:29',Resuelto,,
161021-224235,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274260,,1328847,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:29','2016-10-21 20:38:29',Resuelto,,
161021-224237,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274262,,5891246,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 20:38:29','2016-10-21 20:38:29',Resuelto,,
161021-224243,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Carta Documento,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,274268,,1297020,Modificación medio de pago,,,,'2021-04-28 13:20:00','2016-10-21 20:38:30','2016-10-21 20:38:30',Resuelto,,
161021-224244,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274269,,4443834,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:30','2016-10-21 20:38:30',Resuelto,,
161021-224247,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274272,,5303610,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:30','2016-10-21 20:38:30',Resuelto,,
161021-224248,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274273,,3151364,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:30','2016-10-21 20:38:30',Resuelto,,
161021-224250,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274275,,4152777,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:30','2016-10-21 20:38:30',Resuelto,,
161021-224251,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,274276,,2280199,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 20:38:30','2016-10-21 20:38:30',Resuelto,,
161021-224254,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274279,,4086366,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:31','2016-10-21 20:38:31',Resuelto,,
161021-224258,,Incidente importado desde SAC,,Oficina Cordoba,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,274283,,6215450,Riesgos Varios Casa Central,,,,'2021-04-28 13:20:00','2016-10-21 20:38:31','2016-10-21 20:38:31',Resuelto,,
161021-224260,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,274285,,4831646,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 20:38:32','2016-10-21 20:38:32',Resuelto,,
161021-224263,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274288,,4793287,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 20:38:32','2016-10-21 20:38:32',Atendido,,
161021-224264,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,274289,,3005651,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 20:38:32','2016-10-21 20:38:32',Atendido,,
161021-224265,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274290,,4954419,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:32','2016-10-21 20:38:32',Resuelto,,
161021-224266,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274291,,4200689,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:32','2016-10-21 20:38:32',Resuelto,,
161021-224268,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274293,,3853144,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 20:38:33','2016-10-21 20:38:33',Atendido,,
161021-224269,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274294,,2806889,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:33','2016-10-21 20:38:33',Resuelto,,
161021-224271,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,274296,,409827,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 20:38:33','2016-10-21 20:38:33',Resuelto,,
161021-224272,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274297,,7696793,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:33','2016-10-21 20:38:33',Resuelto,,
161021-224273,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,274298,,7718483,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 20:38:34','2016-10-21 20:38:34',Resuelto,,
161021-224276,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,274301,,7388639,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 20:38:34','2016-10-21 20:38:34',Atendido,,
161021-224278,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274303,,465440,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 20:38:34','2016-10-21 20:38:34',Atendido,,
161021-224279,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274304,,7437778,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:34','2016-10-21 20:38:34',Resuelto,,
161021-224280,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274305,,2943779,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:34','2016-10-21 20:38:34',Resuelto,,
161021-224281,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274306,,1288672,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:34','2016-10-21 20:38:34',Resuelto,,
161021-224282,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274307,,1149092,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 20:38:34','2016-10-21 20:38:34',Atendido,,
161021-224283,,Incidente importado desde SAC,,Cleas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274308,,4562336,Daños materiales Cleas,,,,'2021-04-28 13:20:00','2016-10-21 20:38:34','2016-10-21 20:38:34',Resuelto,,
161021-224284,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274309,,6860850,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:34','2016-10-21 20:38:34',Resuelto,,
161021-224285,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274310,,5502367,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:34','2016-10-21 20:38:34',Resuelto,,
161021-224286,,Incidente importado desde SAC,,Oficina Cordoba,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,274311,,492946,Daños materiales Cordoba,,,,'2021-04-28 13:20:00','2016-10-21 20:38:34','2016-10-21 20:38:34',Resuelto,,
161021-224287,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274312,,7296092,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:34','2016-10-21 20:38:34',Resuelto,,
161021-224289,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274314,,3471150,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:34','2016-10-21 20:38:34',Resuelto,,
161021-224290,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,274315,,6017743,Riesgos Varios Casa Central,,,,'2021-04-28 13:20:00','2016-10-21 20:38:35','2016-10-21 20:38:35',Resuelto,,
161021-224291,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274316,,7622337,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:35','2016-10-21 20:38:35',Resuelto,,
161021-224295,,Incidente importado desde SAC,,Daños Materiales Interior Sur,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,274320,,2556685,Daños materiales Interior Sur,,,,'2021-04-28 13:20:00','2016-10-21 20:38:35','2016-10-21 20:38:35',Resuelto,,
161021-224296,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274321,,2504977,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:36','2016-10-21 20:38:36',Resuelto,,
161021-224298,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274323,,4388368,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:36','2016-10-21 20:38:36',Resuelto,,
161021-224300,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274325,,2848022,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 20:38:37','2016-10-21 20:38:37',Atendido,,
161021-224301,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274326,,5769229,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:37','2016-10-21 20:38:37',Resuelto,,
161021-224302,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274327,,3987667,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:37','2016-10-21 20:38:37',Resuelto,,
161021-224304,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274329,,4520541,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:37','2016-10-21 20:38:37',Resuelto,,
161021-224306,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274331,,1116463,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 20:38:38','2016-10-21 20:38:38',Resuelto,,
161021-224307,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274332,,6048147,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:38','2016-10-21 20:38:38',Resuelto,,
161021-224309,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274334,,4236670,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:39','2016-10-21 20:38:39',Resuelto,,
161021-224311,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274336,,7419385,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:39','2016-10-21 20:38:39',Resuelto,,
161021-224312,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274337,,3123093,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:39','2016-10-21 20:38:39',Resuelto,,
161021-224313,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274338,,3477971,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:39','2016-10-21 20:38:39',Resuelto,,
161021-224314,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274339,,3635443,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:39','2016-10-21 20:38:39',Resuelto,,
161021-224315,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274340,,1256322,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:39','2016-10-21 20:38:39',Resuelto,,
161021-224316,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,274341,,1088586,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 20:38:39','2016-10-21 20:38:39',Resuelto,,
