Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161021-124153,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174201,,5430587,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 16:16:39','2016-10-21 16:16:39',Atendido,,
161021-124154,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174202,,3515979,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:39','2016-10-21 16:16:39',Resuelto,,
161021-124155,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,174203,,4649615,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 16:16:39','2016-10-21 16:16:39',Resuelto,,
161021-124157,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,174205,,3489317,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 16:16:40','2016-10-21 16:16:40',Resuelto,,
161021-124160,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,174208,,801396,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 16:16:41','2016-10-21 16:16:41',Resuelto,,
161021-124161,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174209,,5183503,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:41','2016-10-21 16:16:41',Resuelto,,
161021-124162,,Incidente importado desde SAC,,Mailing,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174210,,499980,Certificado de cobertura,,,,'2021-04-28 13:20:00','2016-10-21 16:16:41','2016-10-21 16:16:41',Resuelto,,
161021-124163,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,174211,,4504406,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 16:16:41','2016-10-21 16:16:41',Atendido,,
161021-124165,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,APL1 - AUTOMOTORES PLANES,174213,,5318287,Modificación datos personales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:42','2016-10-21 16:16:42',Resuelto,,
161021-124168,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,174216,,1081759,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 16:16:43','2016-10-21 16:16:43',Resuelto,,
161021-124170,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174218,,3485191,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:43','2016-10-21 16:16:43',Resuelto,,
161021-124171,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUT1 - AUTOMOTORES,174219,,1380259,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 16:16:43','2016-10-21 16:16:43',Resuelto,,
161021-124172,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174220,,1426164,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:43','2016-10-21 16:16:43',Resuelto,,
161021-124174,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174222,,4899583,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:44','2016-10-21 16:16:44',Resuelto,,
161021-124175,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174223,,1287792,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:44','2016-10-21 16:16:44',Resuelto,,
161021-124176,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174224,,3607822,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:44','2016-10-21 16:16:44',Resuelto,,
161021-124177,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174225,,4452735,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 16:16:44','2016-10-21 16:16:44',Atendido,,
161021-124178,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174226,,1778459,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:44','2016-10-21 16:16:44',Resuelto,,
161021-124181,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174229,,200217,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:45','2016-10-21 16:16:45',Resuelto,,
161021-124183,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174231,,220701,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:46','2016-10-21 16:16:46',Resuelto,,
161021-124184,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174232,,6169551,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:46','2016-10-21 16:16:46',Resuelto,,
161021-124188,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174236,,2698964,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:46','2016-10-21 16:16:46',Resuelto,,
161021-124189,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174237,,3093469,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:46','2016-10-21 16:16:46',Resuelto,,
161021-124191,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,174239,,7150785,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 16:16:47','2016-10-21 16:16:47',Resuelto,,
161021-124192,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174240,,2659926,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 16:16:47','2016-10-21 16:16:47',Atendido,,
161021-124194,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,174242,,3770317,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 16:16:47','2016-10-21 16:16:47',Resuelto,,
161021-124195,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174243,,2858823,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:47','2016-10-21 16:16:47',Resuelto,,
161021-124196,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174244,,3440930,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:47','2016-10-21 16:16:47',Resuelto,,
161021-124197,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174245,,6113980,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 16:16:47','2016-10-21 16:16:47',Resuelto,,
161021-124198,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174246,,4455350,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 16:16:48','2016-10-21 16:16:48',Atendido,,
161021-124199,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174247,,1368733,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:48','2016-10-21 16:16:48',Resuelto,,
161021-124204,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174252,,665420,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 16:16:49','2016-10-21 16:16:49',Resuelto,,
161021-124205,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174253,,509661,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:49','2016-10-21 16:16:49',Resuelto,,
161021-124207,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174255,,5338878,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:50','2016-10-21 16:16:50',Resuelto,,
161021-124208,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174256,,2577371,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:50','2016-10-21 16:16:50',Resuelto,,
161021-124209,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174257,,2737929,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:50','2016-10-21 16:16:50',Resuelto,,
161021-124210,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174258,,1325333,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:51','2016-10-21 16:16:51',Resuelto,,
161021-124211,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174259,,4110932,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:51','2016-10-21 16:16:51',Resuelto,,
161021-124212,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174260,,4434463,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:51','2016-10-21 16:16:51',Resuelto,,
161021-124216,,Incidente importado desde SAC,,Mailing,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUI1 - AUTOMOTORES INSTITUCIONES,174264,,2382339,Certificado de cobertura,,,,'2021-04-28 13:20:00','2016-10-21 16:16:53','2016-10-21 16:16:53',Resuelto,,
161021-124219,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174267,,6676979,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:53','2016-10-21 16:16:53',Resuelto,,
161021-124220,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174268,,3359073,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:53','2016-10-21 16:16:53',Resuelto,,
161021-124221,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174269,,3240311,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:54','2016-10-21 16:16:54',Resuelto,,
161021-124223,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174271,,1225034,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:54','2016-10-21 16:16:54',Resuelto,,
161021-124225,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174273,,3451599,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:54','2016-10-21 16:16:54',Resuelto,,
161021-124228,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174276,,3692783,Reenvío al cobro,,,,'2021-04-28 13:20:00','2016-10-21 16:16:55','2016-10-21 16:16:55',No Procedente,,
161021-124230,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,174278,,4033411,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 16:16:55','2016-10-21 16:16:55',Atendido,,
161021-124232,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,174280,,6026826,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 16:16:56','2016-10-21 16:16:56',Resuelto,,
161021-124234,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174282,,4664034,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 16:16:56','2016-10-21 16:16:56',Atendido,,
161021-124235,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174283,,5107528,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 16:16:56','2016-10-21 16:16:56',Resuelto,,
161021-124237,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174285,,4565773,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:56','2016-10-21 16:16:56',Resuelto,,
161021-124239,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174287,,3660407,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 16:16:56','2016-10-21 16:16:56',Atendido,,
161021-124241,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174289,,1288672,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:57','2016-10-21 16:16:57',Resuelto,,
161021-124242,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174290,,7407160,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:58','2016-10-21 16:16:58',Resuelto,,
161021-124243,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,174291,,6151344,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 16:16:58','2016-10-21 16:16:58',Resuelto,,
161021-124246,,Incidente importado desde SAC,,Cleas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174294,,1405770,Daños materiales Cleas,,,,'2021-04-28 13:20:00','2016-10-21 16:16:58','2016-10-21 16:16:58',Resuelto,,
161021-124247,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174295,,3407933,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:58','2016-10-21 16:16:58',Resuelto,,
161021-124248,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174296,,212825,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:58','2016-10-21 16:16:58',Resuelto,,
161021-124249,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,174297,,964601,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 16:16:59','2016-10-21 16:16:59',Atendido,,
161021-124250,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174298,,3243448,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:59','2016-10-21 16:16:59',Resuelto,,
161021-124251,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174299,,3387791,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:59','2016-10-21 16:16:59',Resuelto,,
161021-124252,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174300,,4582842,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:16:59','2016-10-21 16:16:59',Resuelto,,
161021-124257,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174305,,2978594,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 16:17:00','2016-10-21 16:17:00',Atendido,,
161021-124259,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174307,,3452664,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:17:00','2016-10-21 16:17:00',Resuelto,,
161021-124260,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174308,,3410937,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:17:00','2016-10-21 16:17:00',Resuelto,,
161021-124261,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174309,,3902302,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:17:01','2016-10-21 16:17:01',Resuelto,,
161021-124262,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174310,,1322999,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:17:01','2016-10-21 16:17:01',Resuelto,,
161021-124263,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174311,,7583238,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 16:17:01','2016-10-21 16:17:01',Atendido,,
161021-124265,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174313,,1320742,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 16:17:02','2016-10-21 16:17:02',Atendido,,
161021-124267,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174315,,281899,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 16:17:02','2016-10-21 16:17:02',Resuelto,,
161021-124269,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174317,,4424307,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:17:02','2016-10-21 16:17:02',Resuelto,,
161021-124270,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174318,,1288672,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:17:02','2016-10-21 16:17:02',Resuelto,,
161021-124272,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,174320,,527190,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 16:17:02','2016-10-21 16:17:02',Atendido,,
161021-124273,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174321,,3162315,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:17:03','2016-10-21 16:17:03',Resuelto,,
161021-124274,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174322,,7072489,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:17:03','2016-10-21 16:17:03',Resuelto,,
161021-124276,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174324,,3587930,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:17:03','2016-10-21 16:17:03',Resuelto,,
161021-124277,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174325,,2186379,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:17:03','2016-10-21 16:17:03',Resuelto,,
161021-124278,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174326,,5066191,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 16:17:03','2016-10-21 16:17:03',Atendido,,
161021-122868,,,,Lesiones,Celeste Favala,Llamada entrante,,,Solucionado,,2728,35793,,AUS1 - AUTOMOTORES,174330,,596082,Tercero lesionado,,,,'2021-04-28 13:20:00','2016-10-21 16:17:05','2016-10-27 12:59:43',Resuelto,,
161021-124283,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,ICO1 - INTEGR.COMERCIO,174332,,3607392,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 16:17:06','2016-10-21 16:17:06',Resuelto,,
161021-124284,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174333,,5203161,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:17:06','2016-10-21 16:17:06',Resuelto,,
161021-124285,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174334,,6773502,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:17:06','2016-10-21 16:17:06',Resuelto,,
161021-124286,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174335,,3770324,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:17:06','2016-10-21 16:17:06',Resuelto,,
161021-124289,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,174338,,3388363,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 16:17:06','2016-10-21 16:17:06',Resuelto,,
161021-124291,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,174340,,3526386,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 16:17:08','2016-10-21 16:17:08',Resuelto,,
