Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
170728-005175,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1649152,,390024,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:26:24','2017-07-28 00:26:24',Resuelto,Leonardo Villalba,
170728-005431,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1649408,,400862,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:27:08','2017-07-28 00:27:08',Resuelto,Leonardo Villalba,
170728-005687,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1649664,,411748,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:27:52','2017-07-28 00:27:52',Resuelto,Leonardo Villalba,
170728-005943,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1649920,,423324,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:28:35','2017-07-28 00:28:35',Resuelto,Leonardo Villalba,
170728-006199,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1650176,,433664,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:29:27','2017-07-28 00:29:27',Resuelto,Leonardo Villalba,
170728-006455,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1650432,,444174,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:30:23','2017-07-28 00:30:23',Resuelto,Leonardo Villalba,
170728-006711,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1650688,,453724,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:31:07','2017-07-28 00:31:07',Resuelto,Leonardo Villalba,
170728-006967,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1650944,,463321,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:31:49','2017-07-28 00:31:49',Resuelto,Leonardo Villalba,
170728-007223,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1651200,,473212,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:32:30','2017-07-28 00:32:30',Resuelto,Leonardo Villalba,
170728-007479,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1651456,,483290,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:33:11','2017-07-28 00:33:11',Resuelto,Leonardo Villalba,
170728-007735,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1651712,,492281,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:34:21','2017-07-28 00:34:21',Resuelto,Leonardo Villalba,
170728-007991,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1651968,,500869,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:35:08','2017-07-28 00:35:08',Resuelto,Leonardo Villalba,
170728-008247,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1652224,,509773,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:35:53','2017-07-28 00:35:53',Resuelto,Leonardo Villalba,
170728-008503,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1652480,,519332,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:36:51','2017-07-28 00:36:51',Resuelto,Leonardo Villalba,
170728-008759,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1652736,,527594,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:37:33','2017-07-28 00:37:33',Resuelto,Leonardo Villalba,
170728-009015,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1652992,,533086,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:38:20','2017-07-28 00:38:20',Resuelto,Leonardo Villalba,
170728-009271,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1653248,,538696,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:39:32','2017-07-28 00:39:32',Resuelto,Leonardo Villalba,
170728-009528,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1653504,,546609,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:40:24','2017-07-28 00:40:24',Resuelto,Leonardo Villalba,
170728-009784,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1653760,,554199,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:41:07','2017-07-28 00:41:07',Resuelto,Leonardo Villalba,
170728-010039,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1654016,,567010,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:41:55','2017-07-28 00:41:55',Resuelto,Leonardo Villalba,
170728-000312,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1644289,,138875,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:10:44','2017-07-28 00:10:44',Resuelto,Leonardo Villalba,
170728-000568,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1644545,,153493,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:11:33','2017-07-28 00:11:33',Resuelto,Leonardo Villalba,
170728-000824,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1644801,,167051,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:12:20','2017-07-28 00:12:20',Resuelto,Leonardo Villalba,
170728-001080,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1645057,,186131,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:13:06','2017-07-28 00:13:06',Resuelto,Leonardo Villalba,
170728-001336,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1645313,,198915,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:13:54','2017-07-28 00:13:54',Resuelto,Leonardo Villalba,
170728-001592,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1645569,,212825,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:14:42','2017-07-28 00:14:42',Resuelto,Leonardo Villalba,
170728-001848,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1645825,,229244,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:15:32','2017-07-28 00:15:32',Resuelto,Leonardo Villalba,
170728-002104,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1646081,,242408,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:16:33','2017-07-28 00:16:33',Resuelto,Leonardo Villalba,
170728-002360,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1646337,,255360,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:17:15','2017-07-28 00:17:15',Resuelto,Leonardo Villalba,
170728-002616,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1646593,,267274,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:18:35','2017-07-28 00:18:35',Resuelto,Leonardo Villalba,
170728-002872,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1646849,,280959,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:19:21','2017-07-28 00:19:21',Resuelto,Leonardo Villalba,
170728-003128,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1647105,,292370,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:20:05','2017-07-28 00:20:05',Resuelto,Leonardo Villalba,
170728-003384,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1647361,,304331,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:20:49','2017-07-28 00:20:49',Resuelto,Leonardo Villalba,
170728-003640,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1647617,,316938,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:21:37','2017-07-28 00:21:37',Resuelto,Leonardo Villalba,
170728-003896,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1647873,,328962,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:22:21','2017-07-28 00:22:21',Resuelto,Leonardo Villalba,
170728-004152,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1648129,,341817,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:23:19','2017-07-28 00:23:19',Resuelto,Leonardo Villalba,
170728-004408,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1648385,,354235,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:24:04','2017-07-28 00:24:04',Resuelto,Leonardo Villalba,
170728-004664,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1648641,,367680,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:24:49','2017-07-28 00:24:49',Resuelto,Leonardo Villalba,
170728-004920,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1648897,,378471,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:25:35','2017-07-28 00:25:35',Resuelto,Leonardo Villalba,
170728-005176,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1649153,,390035,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:26:24','2017-07-28 00:26:24',Resuelto,Leonardo Villalba,
170728-005432,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1649409,,400891,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:27:08','2017-07-28 00:27:08',Resuelto,Leonardo Villalba,
170728-005688,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1649665,,411750,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:27:52','2017-07-28 00:27:52',Resuelto,Leonardo Villalba,
170728-005944,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1649921,,423325,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:28:35','2017-07-28 00:28:35',Resuelto,Leonardo Villalba,
170728-006200,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1650177,,433803,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:29:27','2017-07-28 00:29:27',Resuelto,Leonardo Villalba,
170728-006456,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1650433,,444175,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:30:23','2017-07-28 00:30:23',Resuelto,Leonardo Villalba,
170728-006712,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1650689,,453800,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:31:07','2017-07-28 00:31:07',Resuelto,Leonardo Villalba,
170728-006968,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1650945,,463339,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:31:49','2017-07-28 00:31:49',Resuelto,Leonardo Villalba,
170728-007224,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1651201,,473279,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:32:30','2017-07-28 00:32:30',Resuelto,Leonardo Villalba,
170728-007480,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1651457,,483411,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:33:11','2017-07-28 00:33:11',Resuelto,Leonardo Villalba,
170728-007736,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1651713,,492381,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:34:21','2017-07-28 00:34:21',Resuelto,Leonardo Villalba,
170728-007992,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1651969,,500870,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:35:08','2017-07-28 00:35:08',Resuelto,Leonardo Villalba,
170728-008248,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1652225,,509816,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:35:53','2017-07-28 00:35:53',Resuelto,Leonardo Villalba,
170728-008504,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1652481,,519365,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:36:51','2017-07-28 00:36:51',Resuelto,Leonardo Villalba,
170728-008760,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1652737,,527597,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:37:33','2017-07-28 00:37:33',Resuelto,Leonardo Villalba,
170728-009016,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1652993,,533093,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:38:20','2017-07-28 00:38:20',Resuelto,Leonardo Villalba,
170728-009272,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1653249,,538698,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:39:32','2017-07-28 00:39:32',Resuelto,Leonardo Villalba,
170728-009529,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1653505,,546610,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:40:24','2017-07-28 00:40:24',Resuelto,Leonardo Villalba,
170728-009785,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1653761,,554230,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:41:07','2017-07-28 00:41:07',Resuelto,Leonardo Villalba,
170728-010040,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1654017,,567017,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:41:55','2017-07-28 00:41:55',Resuelto,Leonardo Villalba,
170728-000313,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1644290,,138877,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:10:44','2017-07-28 00:10:44',Resuelto,Leonardo Villalba,
170728-000569,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1644546,,153496,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:11:33','2017-07-28 00:11:33',Resuelto,Leonardo Villalba,
170728-000825,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1644802,,167509,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:12:20','2017-07-28 00:12:20',Resuelto,Leonardo Villalba,
170728-001081,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1645058,,186188,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:13:06','2017-07-28 00:13:06',Resuelto,Leonardo Villalba,
170728-001337,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1645314,,198926,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:13:54','2017-07-28 00:13:54',Resuelto,Leonardo Villalba,
170728-001593,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1645570,,212871,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:14:42','2017-07-28 00:14:42',Resuelto,Leonardo Villalba,
170728-001849,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1645826,,229289,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:15:32','2017-07-28 00:15:32',Resuelto,Leonardo Villalba,
170728-002105,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1646082,,242418,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:16:33','2017-07-28 00:16:33',Resuelto,Leonardo Villalba,
170728-002361,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1646338,,255383,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:17:15','2017-07-28 00:17:15',Resuelto,Leonardo Villalba,
170728-002617,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1646594,,267327,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:18:35','2017-07-28 00:18:35',Resuelto,Leonardo Villalba,
170728-002873,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1646850,,280960,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:19:21','2017-07-28 00:19:21',Resuelto,Leonardo Villalba,
170728-003129,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1647106,,292386,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:20:05','2017-07-28 00:20:05',Resuelto,Leonardo Villalba,
170728-003385,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1647362,,304366,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:20:49','2017-07-28 00:20:49',Resuelto,Leonardo Villalba,
170728-003641,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1647618,,316962,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:21:37','2017-07-28 00:21:37',Resuelto,Leonardo Villalba,
170728-003897,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1647874,,328963,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:22:21','2017-07-28 00:22:21',Resuelto,Leonardo Villalba,
170728-004153,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1648130,,341863,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:23:19','2017-07-28 00:23:19',Resuelto,Leonardo Villalba,
170728-004409,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1648386,,354399,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:24:04','2017-07-28 00:24:04',Resuelto,Leonardo Villalba,
170728-004665,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1648642,,367692,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:24:49','2017-07-28 00:24:49',Resuelto,Leonardo Villalba,
170728-004921,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1648898,,378491,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:25:35','2017-07-28 00:25:35',Resuelto,Leonardo Villalba,
170728-005177,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1649154,,390036,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:26:24','2017-07-28 00:26:24',Resuelto,Leonardo Villalba,
170728-005433,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1649410,,400900,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:27:08','2017-07-28 00:27:08',Resuelto,Leonardo Villalba,
170728-005689,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1649666,,411831,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:27:52','2017-07-28 00:27:52',Resuelto,Leonardo Villalba,
170728-005945,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1649922,,423327,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:28:35','2017-07-28 00:28:35',Resuelto,Leonardo Villalba,
170728-006201,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1650178,,433822,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:29:38','2017-07-28 00:29:38',Resuelto,Leonardo Villalba,
170728-006457,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1650434,,444251,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:30:23','2017-07-28 00:30:23',Resuelto,Leonardo Villalba,
170728-006713,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1650690,,453807,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:31:07','2017-07-28 00:31:07',Resuelto,Leonardo Villalba,
