Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161021-024081,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74207,,3504647,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 09:51:24','2016-10-21 09:51:24',Atendido,,
161021-024083,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,74209,,2303241,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 09:51:24','2016-10-21 09:51:24',Resuelto,,
161021-024084,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74210,,4104851,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:24','2016-10-21 09:51:24',Resuelto,,
161021-024085,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74211,,3502850,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:24','2016-10-21 09:51:24',Resuelto,,
161021-024086,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74212,,4874793,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 09:51:25','2016-10-21 09:51:25',Atendido,,
161021-024087,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74213,,429991,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:25','2016-10-21 09:51:25',Resuelto,,
161021-024088,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74214,,1161149,Modificación medio de pago,,,,'2021-04-28 13:20:00','2016-10-21 09:51:25','2016-10-21 09:51:25',Resuelto,,
161021-024089,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74215,,3473090,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:25','2016-10-21 09:51:25',Resuelto,,
161021-024092,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUT1 - AUTOMOTORES,74218,,180284,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 09:51:26','2016-10-21 09:51:26',Resuelto,,
161021-024094,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUI1 - AUTOMOTORES INSTITUCIONES,74220,,2469813,Documentación para enviar por fax/email,,,,'2021-04-28 13:20:00','2016-10-21 09:51:26','2016-10-21 09:51:26',Resuelto,,
161021-024097,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74223,,1288189,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:32','2016-10-21 09:51:32',Resuelto,,
161021-024100,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74226,,1287932,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:32','2016-10-21 09:51:32',Resuelto,,
161021-024101,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,74227,,3510222,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 09:51:32','2016-10-21 09:51:32',Resuelto,,
161021-024102,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74228,,4337268,Daños materiales Casa Central,,,,'2021-04-28 13:20:00','2016-10-21 09:51:32','2016-10-21 09:51:32',Resuelto,,
161021-024104,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74230,,3860805,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:32','2016-10-21 09:51:32',Resuelto,,
161021-024105,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74231,,2743149,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:32','2016-10-21 09:51:32',Resuelto,,
161021-024106,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74232,,282628,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 09:51:33','2016-10-21 09:51:33',Atendido,,
161021-024107,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74233,,2990640,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:35','2016-10-21 09:51:35',Resuelto,,
161021-024110,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,74236,,140936,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 09:51:36','2016-10-21 09:51:36',Resuelto,,
161021-024111,,Incidente importado desde SAC,,Gerencia Clientes,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,74237,,4067099,Copia de denuncia de siniestro,,,,'2021-04-28 13:20:00','2016-10-21 09:51:36','2016-10-21 09:51:36',Resuelto,,
161021-024112,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74238,,7632650,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:36','2016-10-21 09:51:36',Resuelto,,
161021-024113,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74239,,1322999,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:36','2016-10-21 09:51:36',Resuelto,,
161021-024114,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,74240,,188885,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 09:51:36','2016-10-21 09:51:36',No Procedente,,
161021-024115,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,74241,,5563797,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 09:51:37','2016-10-21 09:51:37',Atendido,,
161021-024116,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74242,,5053601,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:37','2016-10-21 09:51:37',Resuelto,,
161021-024117,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74243,,1288672,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:37','2016-10-21 09:51:37',Resuelto,,
161021-024119,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,74245,,2891199,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 09:51:37','2016-10-21 09:51:37',Resuelto,,
161021-024120,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74246,,5265443,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:38','2016-10-21 09:51:38',Resuelto,,
161021-024121,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74247,,1196892,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:38','2016-10-21 09:51:38',Resuelto,,
161021-024123,,Incidente importado desde SAC,,Robo / Destruccion Total,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUT1 - AUTOMOTORES,74249,,4528942,Denuncia de robo aparecido,,,,'2021-04-28 13:20:00','2016-10-21 09:51:38','2016-10-21 09:51:38',Resuelto,,
161021-024126,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74252,,1329972,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:39','2016-10-21 09:51:39',Resuelto,,
161021-024130,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74256,,3063796,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:39','2016-10-21 09:51:39',Resuelto,,
161021-024131,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74257,,3521335,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:40','2016-10-21 09:51:40',Resuelto,,
161021-024132,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,74258,,2729035,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 09:51:40','2016-10-21 09:51:40',Resuelto,,
161021-024133,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,74259,,3756833,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 09:51:40','2016-10-21 09:51:40',Resuelto,,
161021-024134,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74260,,7097472,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:40','2016-10-21 09:51:40',Resuelto,,
161021-024135,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74261,,5454270,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:40','2016-10-21 09:51:40',Resuelto,,
161021-024136,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74262,,478243,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:41','2016-10-21 09:51:41',Resuelto,,
161021-024137,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,74263,,6881831,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 09:51:41','2016-10-21 09:51:41',Resuelto,,
161021-024138,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,74264,,4449120,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 09:51:41','2016-10-21 09:51:41',Atendido,,
161021-024140,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74266,,2973677,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:41','2016-10-21 09:51:41',Resuelto,,
161021-024141,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74267,,7600197,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:42','2016-10-21 09:51:42',Resuelto,,
161021-024143,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74269,,1367224,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 09:51:42','2016-10-21 09:51:42',Resuelto,,
161021-024145,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74271,,5019018,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:43','2016-10-21 09:51:43',Resuelto,,
161021-024146,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74272,,4479896,Venta,,,,'2021-04-28 13:20:00','2016-10-21 09:51:43','2016-10-21 09:51:43',Resuelto,,
161021-024148,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74274,,598167,Modificaciones scoring,,,,'2021-04-28 13:20:00','2016-10-21 09:51:43','2016-10-21 09:51:43',Resuelto,,
161021-024149,,Incidente importado desde SAC,,Oficina Mendoza,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74275,,527132,Daños materiales Mendoza,,,,'2021-04-28 13:20:00','2016-10-21 09:51:43','2016-10-21 09:51:43',Resuelto,,
161021-024151,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74277,,531046,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:43','2016-10-21 09:51:43',Resuelto,,
161021-024152,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74278,,4565773,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:43','2016-10-21 09:51:43',Resuelto,,
161021-024154,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,74280,,3410964,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 09:51:44','2016-10-21 09:51:44',Resuelto,,
161021-024155,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,74281,,4659163,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 09:51:44','2016-10-21 09:51:44',Resuelto,,
161021-024156,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74282,,3528058,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:45','2016-10-21 09:51:45',Resuelto,,
161021-024158,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,74284,,1361174,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 09:51:45','2016-10-21 09:51:45',Resuelto,,
161021-024164,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74290,,2637796,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:45','2016-10-21 09:51:45',Resuelto,,
161021-024168,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74294,,4519155,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 09:51:47','2016-10-21 09:51:47',Atendido,,
161021-024169,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,74295,,3445452,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 09:51:47','2016-10-21 09:51:47',Resuelto,,
161021-024175,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74301,,3093415,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 09:51:50','2016-10-21 09:51:50',Atendido,,
161021-024176,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74302,,2456609,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:51','2016-10-21 09:51:51',Resuelto,,
161021-024179,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74305,,3876619,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:51','2016-10-21 09:51:51',Resuelto,,
161021-024180,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74306,,4801494,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:51','2016-10-21 09:51:51',Resuelto,,
161021-024182,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74308,,3538534,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:52','2016-10-21 09:51:52',Resuelto,,
161021-024184,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74310,,2308661,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 09:51:52','2016-10-21 09:51:52',Atendido,,
161021-024185,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74311,,4342905,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:52','2016-10-21 09:51:52',Resuelto,,
161021-024186,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74312,,4130290,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:52','2016-10-21 09:51:52',Resuelto,,
161021-024187,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74313,,4911270,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:52','2016-10-21 09:51:52',Resuelto,,
161021-024189,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,74315,,7099135,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 09:51:52','2016-10-21 09:51:52',Resuelto,,
161021-024193,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74319,,3396860,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:53','2016-10-21 09:51:53',Resuelto,,
161021-024194,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74320,,7415651,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 09:51:53','2016-10-21 09:51:53',Atendido,,
161021-024195,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74321,,5915911,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:54','2016-10-21 09:51:54',Resuelto,,
161021-024196,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74322,,1800501,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 09:51:54','2016-10-21 09:51:54',Resuelto,,
161021-024197,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74323,,7763178,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:54','2016-10-21 09:51:54',Resuelto,,
161021-024198,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74324,,5284742,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:54','2016-10-21 09:51:54',Resuelto,,
161021-024201,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74327,,6124194,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 09:51:54','2016-10-21 09:51:54',Atendido,,
161021-024204,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74330,,814823,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 09:51:55','2016-10-21 09:51:55',Resuelto,,
161021-024206,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74332,,3439103,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:56','2016-10-21 09:51:56',Resuelto,,
161021-024208,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74334,,3545895,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:56','2016-10-21 09:51:56',Resuelto,,
161021-024209,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74335,,2587192,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:56','2016-10-21 09:51:56',Resuelto,,
161021-024212,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74337,,1756786,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:57','2016-10-21 09:51:57',Resuelto,,
161021-024214,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74339,,3864334,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:57','2016-10-21 09:51:57',Resuelto,,
161021-024215,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74340,,2601647,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:57','2016-10-21 09:51:57',Resuelto,,
161021-024216,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74341,,6966093,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 09:51:57','2016-10-21 09:51:57',Atendido,,
161021-024217,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,74342,,3596093,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:51:57','2016-10-21 09:51:57',Resuelto,,
