Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
170728-040247,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1684224,,2190046,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:17:43','2017-07-28 02:17:43',Resuelto,Leonardo Villalba,
170728-040503,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1684480,,2208448,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:18:23','2017-07-28 02:18:23',Resuelto,Leonardo Villalba,
170728-040759,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1684736,,2226923,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:19:05','2017-07-28 02:19:05',Resuelto,Leonardo Villalba,
170728-041015,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1684992,,2242007,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:19:46','2017-07-28 02:19:46',Resuelto,Leonardo Villalba,
170728-041271,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1685248,,2256777,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:20:39','2017-07-28 02:20:39',Resuelto,Leonardo Villalba,
170728-041527,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1685504,,2273824,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:21:19','2017-07-28 02:21:19',Resuelto,Leonardo Villalba,
170728-041783,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1685760,,2290804,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:22:00','2017-07-28 02:22:00',Resuelto,Leonardo Villalba,
170728-042039,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1686016,,2307519,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:22:40','2017-07-28 02:22:40',Resuelto,Leonardo Villalba,
170728-042295,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1686272,,2322612,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:23:21','2017-07-28 02:23:21',Resuelto,Leonardo Villalba,
170728-042551,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1686528,,2340405,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:24:02','2017-07-28 02:24:02',Resuelto,Leonardo Villalba,
170728-042807,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1686784,,2354904,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:24:41','2017-07-28 02:24:41',Resuelto,Leonardo Villalba,
170728-043063,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1687040,,2371244,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:25:19','2017-07-28 02:25:19',Resuelto,Leonardo Villalba,
170728-043319,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1687296,,2385676,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:26:09','2017-07-28 02:26:09',Resuelto,Leonardo Villalba,
170728-043575,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1687552,,2399922,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:26:53','2017-07-28 02:26:53',Resuelto,Leonardo Villalba,
170728-043831,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1687808,,2414624,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:27:36','2017-07-28 02:27:36',Resuelto,Leonardo Villalba,
170728-044087,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1688064,,2429798,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:28:19','2017-07-28 02:28:19',Resuelto,Leonardo Villalba,
170728-044343,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1688320,,2445542,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:29:02','2017-07-28 02:29:02',Resuelto,Leonardo Villalba,
170728-044599,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1688576,,2460074,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:29:52','2017-07-28 02:29:52',Resuelto,Leonardo Villalba,
170728-044855,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1688832,,2471896,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:31:07','2017-07-28 02:31:07',Resuelto,Leonardo Villalba,
170728-045111,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1689088,,2484738,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:31:53','2017-07-28 02:31:53',Resuelto,Leonardo Villalba,
170728-045367,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1689344,,2502806,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:32:47','2017-07-28 02:32:47',Resuelto,Leonardo Villalba,
170728-045623,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1689600,,2518753,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:33:31','2017-07-28 02:33:31',Resuelto,Leonardo Villalba,
170728-045879,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1689856,,2534965,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:34:14','2017-07-28 02:34:14',Resuelto,Leonardo Villalba,
170728-046135,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1690112,,2550288,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:34:58','2017-07-28 02:34:58',Resuelto,Leonardo Villalba,
170728-046391,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1690368,,2564115,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:35:44','2017-07-28 02:35:44',Resuelto,Leonardo Villalba,
170728-046647,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1690624,,2578369,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:36:33','2017-07-28 02:36:33',Resuelto,Leonardo Villalba,
170728-046903,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1690880,,2594937,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:37:20','2017-07-28 02:37:20',Resuelto,Leonardo Villalba,
170728-047159,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1691136,,2608222,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:38:05','2017-07-28 02:38:05',Resuelto,Leonardo Villalba,
170728-047415,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1691392,,2621511,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:39:19','2017-07-28 02:39:19',Resuelto,Leonardo Villalba,
170728-047671,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1691648,,2636133,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:40:44','2017-07-28 02:40:44',Resuelto,Leonardo Villalba,
170728-047927,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1691904,,2648933,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:41:29','2017-07-28 02:41:29',Resuelto,Leonardo Villalba,
170728-048183,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1692160,,2661178,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:42:14','2017-07-28 02:42:14',Resuelto,Leonardo Villalba,
