Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
170728-010295,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1654272,,583716,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:42:42','2017-07-28 00:42:42',Resuelto,Leonardo Villalba,
170728-010551,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1654528,,593559,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:43:24','2017-07-28 00:43:24',Resuelto,Leonardo Villalba,
170728-010807,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1654784,,603411,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:44:17','2017-07-28 00:44:17',Resuelto,Leonardo Villalba,
170728-011063,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1655040,,612041,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:45:03','2017-07-28 00:45:03',Resuelto,Leonardo Villalba,
170728-011319,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1655296,,624238,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:45:47','2017-07-28 00:45:47',Resuelto,Leonardo Villalba,
170728-011575,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1655552,,637974,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:46:34','2017-07-28 00:46:34',Resuelto,Leonardo Villalba,
170728-011831,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1655808,,652130,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:47:18','2017-07-28 00:47:18',Resuelto,Leonardo Villalba,
170728-012087,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1656064,,665838,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:47:59','2017-07-28 00:47:59',Resuelto,Leonardo Villalba,
170728-012343,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1656320,,681150,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:48:39','2017-07-28 00:48:39',Resuelto,Leonardo Villalba,
170728-012600,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1656576,,693314,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:49:24','2017-07-28 00:49:24',Resuelto,Leonardo Villalba,
170728-012856,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1656832,,706441,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 00:50:16','2017-07-28 00:50:16',Resuelto,Leonardo Villalba,
