Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161021-004050,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54204,,353740,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 08:45:30','2016-10-21 08:45:30',Atendido,,
161021-004051,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54205,,7512279,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:30','2016-10-21 08:45:30',Resuelto,,
161021-004052,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54206,,1322008,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 08:45:30','2016-10-21 08:45:30',Atendido,,
161021-004053,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54207,,3410238,Venta,,,,'2021-04-28 13:20:00','2016-10-21 08:45:30','2016-10-21 08:45:30',Resuelto,,
161021-004054,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54208,,1410322,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:30','2016-10-21 08:45:30',Resuelto,,
161021-004055,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,54209,,3390454,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 08:45:31','2016-10-21 08:45:31',Atendido,,
161021-004056,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54210,,4483188,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 08:45:31','2016-10-21 08:45:31',Atendido,,
161021-004057,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,54211,,6014330,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 08:45:31','2016-10-21 08:45:31',Atendido,,
161021-004059,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54213,,6832074,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 08:45:32','2016-10-21 08:45:32',Resuelto,,
161021-004063,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54217,,7505132,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:33','2016-10-21 08:45:33',Resuelto,,
161021-004065,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54219,,3021543,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:33','2016-10-21 08:45:33',Resuelto,,
161021-004066,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54220,,3508041,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:34','2016-10-21 08:45:34',Resuelto,,
161021-004070,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54224,,7332723,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:34','2016-10-21 08:45:34',Resuelto,,
161021-004072,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54226,,1063311,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 08:45:34','2016-10-21 08:45:34',Atendido,,
161021-004073,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54227,,5743163,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 08:45:34','2016-10-21 08:45:34',Atendido,,
161021-004074,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,54228,,5491345,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 08:45:35','2016-10-21 08:45:35',Resuelto,,
161021-004075,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54229,,2269877,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 08:45:35','2016-10-21 08:45:35',Atendido,,
161021-004076,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54230,,1322008,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 08:45:35','2016-10-21 08:45:35',Atendido,,
161021-004078,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54232,,7412441,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:35','2016-10-21 08:45:35',Resuelto,,
161021-004079,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54233,,6489665,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:35','2016-10-21 08:45:35',Resuelto,,
161021-004080,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54234,,5640878,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 08:45:35','2016-10-21 08:45:35',Atendido,,
161021-004081,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,54235,,1430433,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 08:45:36','2016-10-21 08:45:36',Resuelto,,
161021-004082,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54236,,4353011,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:36','2016-10-21 08:45:36',Resuelto,,
161021-004084,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54238,,1322008,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 08:45:36','2016-10-21 08:45:36',Atendido,,
161021-004085,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54239,,1324343,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:36','2016-10-21 08:45:36',Resuelto,,
161021-004087,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54241,,1425077,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:36','2016-10-21 08:45:36',Resuelto,,
161021-004088,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54242,,1322008,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 08:45:37','2016-10-21 08:45:37',Atendido,,
161021-004089,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54243,,6381372,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 08:45:38','2016-10-21 08:45:38',Atendido,,
161021-004090,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54244,,3645478,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:38','2016-10-21 08:45:38',Resuelto,,
161021-004091,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54245,,3396557,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:38','2016-10-21 08:45:38',Resuelto,,
161021-004092,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,54246,,7753487,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 08:45:39','2016-10-21 08:45:39',Resuelto,,
161021-004093,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54247,,4265688,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:39','2016-10-21 08:45:39',Resuelto,,
161021-004094,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54248,,4533244,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:40','2016-10-21 08:45:40',Resuelto,,
161021-004096,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUI1 - AUTOMOTORES INSTITUCIONES,54250,,4196739,No califica,,,,'2021-04-28 13:20:00','2016-10-21 08:45:40','2016-10-21 08:45:40',Resuelto,,
161021-004097,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54251,,6135972,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 08:45:40','2016-10-21 08:45:40',Atendido,,
161021-004098,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54252,,5680851,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 08:45:41','2016-10-21 08:45:41',Atendido,,
161021-004100,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54254,,4355055,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:41','2016-10-21 08:45:41',Resuelto,,
161021-004104,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54258,,1233193,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:42','2016-10-21 08:45:42',Resuelto,,
161021-004106,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54260,,4524727,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:42','2016-10-21 08:45:42',Resuelto,,
161021-004107,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54261,,2672658,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:42','2016-10-21 08:45:42',Resuelto,,
161021-004108,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54262,,2457151,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:43','2016-10-21 08:45:43',Resuelto,,
161021-004111,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54265,,2932250,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 08:45:43','2016-10-21 08:45:43',Atendido,,
161021-004112,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54266,,5733309,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:43','2016-10-21 08:45:43',Resuelto,,
161021-004116,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54270,,2487492,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 08:45:44','2016-10-21 08:45:44',Atendido,,
161021-004119,,Incidente importado desde SAC,,Robo / Destruccion Total,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54273,,1433508,Destrucción Total,,,,'2021-04-28 13:20:00','2016-10-21 08:45:44','2016-10-21 08:45:44',Resuelto,,
161021-004120,,Incidente importado desde SAC,,Mailing,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54274,,7034972,Certificado de cobertura,,,,'2021-04-28 13:20:00','2016-10-21 08:45:44','2016-10-21 08:45:44',Resuelto,,
161021-004121,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54275,,1294757,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:44','2016-10-21 08:45:44',Resuelto,,
161021-004122,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54276,,4513293,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:44','2016-10-21 08:45:44',Resuelto,,
161021-004124,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54278,,3159575,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 08:45:45','2016-10-21 08:45:45',Atendido,,
161021-004127,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,54281,,3551346,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 08:45:45','2016-10-21 08:45:45',Resuelto,,
161021-004128,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54282,,2983313,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:45','2016-10-21 08:45:45',Resuelto,,
161021-004130,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54284,,3630808,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:46','2016-10-21 08:45:46',Resuelto,,
161021-004131,,Incidente importado desde SAC,,Mailing,Usuario Importador,Carta Documento,,,Solucionado,,,,,CON1 - INTEGRAL CONSORCIO,54285,,3420243,Certificado de cobertura,,,,'2021-04-28 13:20:00','2016-10-21 08:45:46','2016-10-21 08:45:46',Resuelto,,
161021-004132,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54286,,3108096,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 08:45:46','2016-10-21 08:45:46',Atendido,,
161021-004135,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54289,,1287792,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:46','2016-10-21 08:45:46',Resuelto,,
161021-004137,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54291,,3396556,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:47','2016-10-21 08:45:47',Resuelto,,
161021-004138,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54292,,3955300,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:47','2016-10-21 08:45:47',Resuelto,,
161021-004142,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54296,,4628827,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:47','2016-10-21 08:45:47',Resuelto,,
161021-004143,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54297,,4565773,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:48','2016-10-21 08:45:48',Resuelto,,
161021-004145,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,54299,,1960879,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 08:45:48','2016-10-21 08:45:48',Resuelto,,
161021-004146,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,54300,,4563936,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 08:45:48','2016-10-21 08:45:48',Resuelto,,
161021-004148,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54302,,3495702,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:48','2016-10-21 08:45:48',Resuelto,,
161021-004150,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54304,,1327093,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:49','2016-10-21 08:45:49',Resuelto,,
161021-004153,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,54307,,3397900,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 08:45:49','2016-10-21 08:45:49',Resuelto,,
161021-004157,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54311,,7855079,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:50','2016-10-21 08:45:50',Resuelto,,
161021-004158,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54312,,2604228,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 08:45:50','2016-10-21 08:45:50',Atendido,,
161021-004161,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Carta Documento,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,54315,,4394371,No califica,,,,'2021-04-28 13:20:00','2016-10-21 08:45:51','2016-10-21 08:45:51',Resuelto,,
161021-004162,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54316,,1288672,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:51','2016-10-21 08:45:51',Resuelto,,
161021-004163,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54317,,5654809,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:52','2016-10-21 08:45:52',Resuelto,,
161021-004164,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54319,,1200206,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 08:45:52','2016-10-21 08:45:52',Atendido,,
161021-004165,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54320,,4851033,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:53','2016-10-21 08:45:53',Resuelto,,
161021-004166,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54321,,542800,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 08:45:53','2016-10-21 08:45:53',Atendido,,
161021-004169,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54324,,1288672,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:54','2016-10-21 08:45:54',Resuelto,,
161021-004170,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54325,,178137,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:54','2016-10-21 08:45:54',Resuelto,,
161021-004171,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,54326,,1375015,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 08:45:54','2016-10-21 08:45:54',Resuelto,,
161021-004172,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54327,,5397214,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:54','2016-10-21 08:45:54',Resuelto,,
161021-004175,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54330,,4523890,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 08:45:54','2016-10-21 08:45:54',Atendido,,
161021-004176,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54331,,3037855,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:55','2016-10-21 08:45:55',Resuelto,,
161021-004178,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54333,,6694535,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:55','2016-10-21 08:45:55',Resuelto,,
161021-004179,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,54334,,1675145,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 08:45:55','2016-10-21 08:45:55',Resuelto,,
161021-004180,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54335,,2461107,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:55','2016-10-21 08:45:55',Resuelto,,
161021-004181,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54336,,1329763,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:55','2016-10-21 08:45:55',Resuelto,,
161021-004185,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54340,,7265572,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:55','2016-10-21 08:45:55',Resuelto,,
161021-004186,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,54341,,7696965,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 08:45:55','2016-10-21 08:45:55',Resuelto,,
