Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161021-084137,,Incidente importado desde SAC,,Drive in Lanus,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134211,,4450223,Daños materiales drive in Lanús,,,,'2021-04-28 13:20:00','2016-10-21 13:55:52','2016-10-21 13:55:52',Resuelto,,
161021-084139,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134213,,1315593,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:55:52','2016-10-21 13:55:52',Resuelto,,
161021-084142,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134216,,1428497,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:55:52','2016-10-21 13:55:52',Resuelto,,
161021-084144,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,134218,,2615835,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 13:55:52','2016-10-21 13:55:52',Resuelto,,
161021-084145,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134219,,6683621,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:55:53','2016-10-21 13:55:53',Resuelto,,
161021-084146,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134220,,2337412,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:55:53','2016-10-21 13:55:53',Resuelto,,
161021-084147,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134221,,3394813,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:55:53','2016-10-21 13:55:53',Resuelto,,
161021-084148,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134222,,3357924,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:55:53','2016-10-21 13:55:53',Resuelto,,
161021-084156,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134230,,1292364,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:55:55','2016-10-21 13:55:55',Resuelto,,
161021-084157,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134231,,2923929,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:55:56','2016-10-21 13:55:56',Resuelto,,
161021-084158,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134232,,7496267,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 13:55:57','2016-10-21 13:55:57',Atendido,,
161021-084160,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134234,,3414873,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:55:57','2016-10-21 13:55:57',Resuelto,,
161021-084161,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134235,,7173872,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:55:57','2016-10-21 13:55:57',Resuelto,,
161021-084163,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134237,,6082751,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:55:58','2016-10-21 13:55:58',Resuelto,,
161021-084164,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134238,,3419676,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:55:59','2016-10-21 13:55:59',Resuelto,,
161021-084165,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134239,,4100956,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:55:59','2016-10-21 13:55:59',Resuelto,,
161021-084166,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134240,,3144039,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:55:59','2016-10-21 13:55:59',Resuelto,,
161021-084167,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134241,,7675987,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 13:55:59','2016-10-21 13:55:59',Atendido,,
161021-084168,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134242,,1202028,Reducción de cobertura,,,,'2021-04-28 13:20:00','2016-10-21 13:55:59','2016-10-21 13:55:59',Resuelto,,
161021-084170,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134244,,5187528,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:00','2016-10-21 13:56:00',Resuelto,,
161021-084171,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,134245,,1372437,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 13:56:00','2016-10-21 13:56:00',Resuelto,,
161021-084172,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134246,,1279993,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:00','2016-10-21 13:56:00',Resuelto,,
161021-084176,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134250,,7180926,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:00','2016-10-21 13:56:00',Resuelto,,
161021-084178,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134251,,6175660,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:01','2016-10-21 13:56:01',Resuelto,,
161021-084182,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134255,,7137627,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:01','2016-10-21 13:56:01',Resuelto,,
161021-084184,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134257,,3510796,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:01','2016-10-21 13:56:01',Resuelto,,
161021-084185,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134258,,5482890,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:01','2016-10-21 13:56:01',Resuelto,,
161021-084186,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,134259,,4517394,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 13:56:01','2016-10-21 13:56:01',Atendido,,
161021-084189,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134261,,3511098,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 13:56:02','2016-10-21 13:56:02',Atendido,,
161021-084191,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134263,,1363796,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:02','2016-10-21 13:56:02',Resuelto,,
161021-084193,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,134265,,1746871,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 13:56:02','2016-10-21 13:56:02',Resuelto,,
161021-084194,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134266,,5262504,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 13:56:02','2016-10-21 13:56:02',Atendido,,
161021-084195,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOC1 - SEGURO DEL HOGAR,134267,,1406894,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 13:56:02','2016-10-21 13:56:02',Resuelto,,
161021-084196,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,134268,,6212934,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 13:56:03','2016-10-21 13:56:03',Atendido,,
161021-084197,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134269,,6901707,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:03','2016-10-21 13:56:03',Resuelto,,
161021-084200,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134272,,6151990,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:03','2016-10-21 13:56:03',Resuelto,,
161021-084201,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134273,,888049,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:03','2016-10-21 13:56:03',Resuelto,,
161021-084202,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134274,,2664538,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:03','2016-10-21 13:56:03',Resuelto,,
161021-084204,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134276,,5334798,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:04','2016-10-21 13:56:04',Resuelto,,
161021-084205,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134277,,2026110,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:04','2016-10-21 13:56:04',Resuelto,,
161021-084207,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,134279,,6828723,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 13:56:04','2016-10-21 13:56:04',Resuelto,,
161021-084210,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134282,,504310,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:05','2016-10-21 13:56:05',Resuelto,,
161021-084211,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134283,,7732077,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:05','2016-10-21 13:56:05',Resuelto,,
161021-084214,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134286,,1369286,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:06','2016-10-21 13:56:06',Resuelto,,
161021-084217,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134289,,5457319,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:06','2016-10-21 13:56:06',Resuelto,,
161021-084219,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,134291,,2852021,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 13:56:07','2016-10-21 13:56:07',Atendido,,
161021-084222,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134294,,3123974,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:07','2016-10-21 13:56:07',Resuelto,,
161021-084223,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,134295,,3890071,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 13:56:07','2016-10-21 13:56:07',Resuelto,,
161021-084224,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,134296,,1064235,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 13:56:07','2016-10-21 13:56:07',Resuelto,,
161021-084225,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134297,,2624467,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 13:56:07','2016-10-21 13:56:07',Atendido,,
161021-084226,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134298,,3682242,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:08','2016-10-21 13:56:08',Resuelto,,
161021-084228,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134300,,1325262,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:08','2016-10-21 13:56:08',Resuelto,,
161021-084230,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134302,,1955582,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 13:56:08','2016-10-21 13:56:08',Resuelto,,
161021-084231,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134303,,5210040,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:09','2016-10-21 13:56:09',Resuelto,,
161021-084232,,Incidente importado desde SAC,,Drive in San Isidro,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134304,,2526053,Daños materiales drive in San Isidro,,,,'2021-04-28 13:20:00','2016-10-21 13:56:09','2016-10-21 13:56:09',Resuelto,,
161021-084234,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,134306,,4461320,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 13:56:09','2016-10-21 13:56:09',Resuelto,,
161021-084235,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134307,,6669106,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:10','2016-10-21 13:56:10',Resuelto,,
161021-084239,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,134311,,1297485,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 13:56:12','2016-10-21 13:56:12',Resuelto,,
161021-084240,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,134312,,1741081,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 13:56:12','2016-10-21 13:56:12',Resuelto,,
161021-084241,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134313,,1322896,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:12','2016-10-21 13:56:12',Resuelto,,
161021-084242,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134314,,3395229,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 13:56:12','2016-10-21 13:56:12',Atendido,,
161021-084243,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134315,,6859359,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 13:56:12','2016-10-21 13:56:12',Resuelto,,
161021-084246,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134318,,3436479,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:13','2016-10-21 13:56:13',Resuelto,,
161021-084247,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134319,,4569606,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:13','2016-10-21 13:56:13',Resuelto,,
161021-084248,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134320,,3719785,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:13','2016-10-21 13:56:13',Resuelto,,
161021-084252,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUT1 - AUTOMOTORES,134324,,5326024,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 13:56:14','2016-10-21 13:56:14',Resuelto,,
161021-084254,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134326,,1408937,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:15','2016-10-21 13:56:15',Resuelto,,
161021-084255,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134327,,5901494,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 13:56:15','2016-10-21 13:56:15',Atendido,,
161021-084258,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134330,,2994969,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:16','2016-10-21 13:56:16',Resuelto,,
161021-084259,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134331,,5289539,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:16','2016-10-21 13:56:16',Resuelto,,
161021-084260,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,134332,,6190867,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 13:56:16','2016-10-21 13:56:16',Resuelto,,
161021-084261,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134333,,4413578,Documentación para enviar por fax/email,,,,'2021-04-28 13:20:00','2016-10-21 13:56:16','2016-10-21 13:56:16',Resuelto,,
161021-084263,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134335,,1322999,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:16','2016-10-21 13:56:16',Resuelto,,
161021-084264,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134336,,652232,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:16','2016-10-21 13:56:16',Resuelto,,
161021-084265,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134337,,4532963,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:17','2016-10-21 13:56:17',Resuelto,,
161021-084267,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134339,,2360995,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:17','2016-10-21 13:56:17',Resuelto,,
161021-084269,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,134341,,3467797,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 13:56:17','2016-10-21 13:56:17',Resuelto,,
161021-084270,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,134342,,278738,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 13:56:17','2016-10-21 13:56:17',Resuelto,,
