Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161021-184205,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,234233,,1004706,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 19:10:20','2016-10-21 19:10:20',Resuelto,,
161021-184206,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234234,,2409058,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:20','2016-10-21 19:10:20',Resuelto,,
161021-184209,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234237,,4371885,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:20','2016-10-21 19:10:20',Resuelto,,
161021-184210,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234238,,2396808,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 19:10:21','2016-10-21 19:10:21',Resuelto,,
161021-184211,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,234239,,3412629,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 19:10:21','2016-10-21 19:10:21',Resuelto,,
161021-184212,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUI1 - AUTOMOTORES INSTITUCIONES,234240,,3508589,No califica,,,,'2021-04-28 13:20:00','2016-10-21 19:10:21','2016-10-21 19:10:21',Resuelto,,
161021-184214,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234242,,6659209,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:22','2016-10-21 19:10:22',Resuelto,,
161021-184216,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234244,,2539851,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:22','2016-10-21 19:10:22',Resuelto,,
161021-184218,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,234246,,3740060,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 19:10:22','2016-10-21 19:10:22',Resuelto,,
161021-184219,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234247,,3027742,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:22','2016-10-21 19:10:22',Resuelto,,
161021-184220,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234248,,3462051,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:22','2016-10-21 19:10:22',Resuelto,,
161021-184221,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234249,,6836677,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:22','2016-10-21 19:10:22',Resuelto,,
161021-184222,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234250,,3475893,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:22','2016-10-21 19:10:22',Resuelto,,
161021-184223,,Incidente importado desde SAC,,Oficina Cordoba,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234251,,3195938,Daños materiales Cordoba,,,,'2021-04-28 13:20:00','2016-10-21 19:10:22','2016-10-21 19:10:22',Resuelto,,
161021-184224,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234252,,3145706,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:23','2016-10-21 19:10:23',Resuelto,,
161021-184226,,Incidente importado desde SAC,,Oficina Cordoba,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,234254,,1199556,Riesgos Varios Casa Central,,,,'2021-04-28 13:20:00','2016-10-21 19:10:23','2016-10-21 19:10:23',Resuelto,,
161021-184231,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,ICO1 - INTEGR.COMERCIO,234259,,4492884,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 19:10:23','2016-10-21 19:10:23',Resuelto,,
161021-184232,,Incidente importado desde SAC,,Inspecciones Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234260,,6712275,Instalación de dispositivo de rastreo,,,,'2021-04-28 13:20:00','2016-10-21 19:10:23','2016-10-21 19:10:23',Resuelto,,
161021-184233,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234261,,1775235,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:24','2016-10-21 19:10:24',Resuelto,,
161021-184236,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234264,,4448233,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:24','2016-10-21 19:10:24',Resuelto,,
161021-184237,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234265,,5551802,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:24','2016-10-21 19:10:24',Resuelto,,
161021-184238,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234266,,6669106,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:24','2016-10-21 19:10:24',Resuelto,,
161021-184239,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234267,,3424522,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:24','2016-10-21 19:10:24',Resuelto,,
161021-184240,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234268,,7382017,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:25','2016-10-21 19:10:25',Resuelto,,
161021-184241,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234269,,2413860,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:25','2016-10-21 19:10:25',Resuelto,,
161021-184242,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,234270,,2348658,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 19:10:25','2016-10-21 19:10:25',Resuelto,,
161021-184243,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234271,,7161431,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:25','2016-10-21 19:10:25',Resuelto,,
161021-184246,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234274,,1323392,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:25','2016-10-21 19:10:25',Resuelto,,
161021-184247,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234275,,7116986,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:25','2016-10-21 19:10:25',Resuelto,,
161021-184248,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234276,,1356263,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:25','2016-10-21 19:10:25',Resuelto,,
161021-184249,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234277,,6184904,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 19:10:25','2016-10-21 19:10:25',Atendido,,
161021-184250,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234278,,6489665,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:26','2016-10-21 19:10:26',Resuelto,,
161021-184251,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234279,,3241229,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:26','2016-10-21 19:10:26',Resuelto,,
161021-184252,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234280,,410229,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:26','2016-10-21 19:10:26',Resuelto,,
161021-184253,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234281,,6735433,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:26','2016-10-21 19:10:26',Resuelto,,
161021-184255,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234283,,3489721,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:26','2016-10-21 19:10:26',Resuelto,,
161021-184256,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234284,,6083985,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 19:10:26','2016-10-21 19:10:26',Resuelto,,
161021-184257,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234285,,6040592,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:26','2016-10-21 19:10:26',Resuelto,,
161021-184259,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234287,,4540371,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:26','2016-10-21 19:10:26',Resuelto,,
161021-184260,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234288,,3665456,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 19:10:26','2016-10-21 19:10:26',Resuelto,,
161021-184263,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234291,,1325001,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:27','2016-10-21 19:10:27',Resuelto,,
161021-184264,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234292,,3272395,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:27','2016-10-21 19:10:27',Resuelto,,
161021-184265,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234293,,1014972,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 19:10:27','2016-10-21 19:10:27',Atendido,,
161021-184266,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234294,,3339091,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:27','2016-10-21 19:10:27',Resuelto,,
161021-184268,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,234296,,2591004,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 19:10:27','2016-10-21 19:10:27',Resuelto,,
161021-184270,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234298,,5176644,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:28','2016-10-21 19:10:28',Resuelto,,
161021-184271,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234299,,7298669,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 19:10:28','2016-10-21 19:10:28',Atendido,,
161021-184272,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234300,,6669106,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:28','2016-10-21 19:10:28',Resuelto,,
161021-184273,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234301,,2890113,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:28','2016-10-21 19:10:28',Resuelto,,
161021-184276,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234304,,6737667,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 19:10:28','2016-10-21 19:10:28',Resuelto,,
161021-184277,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234305,,3588927,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:28','2016-10-21 19:10:28',Resuelto,,
161021-184279,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234307,,6736921,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:29','2016-10-21 19:10:29',Resuelto,,
161021-184282,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,234310,,7320714,Riesgos Varios Casa Central,,,,'2021-04-28 13:20:00','2016-10-21 19:10:29','2016-10-21 19:10:29',Resuelto,,
161021-184283,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234311,,7387775,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:29','2016-10-21 19:10:29',Resuelto,,
161021-184287,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234315,,3735885,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:30','2016-10-21 19:10:30',Resuelto,,
161021-184288,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234316,,3642403,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:31','2016-10-21 19:10:31',Resuelto,,
161021-184289,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234317,,5531401,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:31','2016-10-21 19:10:31',Resuelto,,
161021-184290,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234318,,1358623,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:31','2016-10-21 19:10:31',Resuelto,,
161021-184292,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234320,,3452120,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:32','2016-10-21 19:10:32',Resuelto,,
161021-184293,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234321,,2410623,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:32','2016-10-21 19:10:32',Resuelto,,
161021-184294,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234322,,450558,Venta,,,,'2021-04-28 13:20:00','2016-10-21 19:10:32','2016-10-21 19:10:32',Resuelto,,
161021-184295,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234323,,3517083,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:33','2016-10-21 19:10:33',Resuelto,,
161021-184296,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234324,,5700272,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:33','2016-10-21 19:10:33',Resuelto,,
161021-184297,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234325,,6136869,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:33','2016-10-21 19:10:33',Resuelto,,
161021-184300,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,234328,,6483590,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:10:34','2016-10-21 19:10:34',Resuelto,,
161021-184301,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,234329,,6116002,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 19:10:34','2016-10-21 19:10:34',Resuelto,,
161021-184302,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,234330,,2856047,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 19:10:34','2016-10-21 19:10:34',Resuelto,,
