Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161021-164185,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214217,,2317251,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:17:58','2016-10-21 18:17:58',Resuelto,,
161021-164187,,Incidente importado desde SAC,,Robo / Destruccion Total,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214219,,4347419,Robo Total,,,,'2021-04-28 13:20:00','2016-10-21 18:17:58','2016-10-21 18:17:58',Resuelto,,
161021-164188,,Incidente importado desde SAC,,Drive in San Isidro,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214220,,1370793,Daños materiales drive in San Isidro,,,,'2021-04-28 13:20:00','2016-10-21 18:17:59','2016-10-21 18:17:59',Resuelto,,
161021-164189,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUI1 - AUTOMOTORES INSTITUCIONES,214221,,1300745,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 18:17:59','2016-10-21 18:17:59',Resuelto,,
161021-164192,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,214224,,1317593,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 18:17:59','2016-10-21 18:17:59',Resuelto,,
161021-164193,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,214225,,3530089,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 18:17:59','2016-10-21 18:17:59',Resuelto,,
161021-164195,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214227,,5881082,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:17:59','2016-10-21 18:17:59',Resuelto,,
161021-164197,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214229,,1559402,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:00','2016-10-21 18:18:00',Resuelto,,
161021-164198,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214230,,3671405,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 18:18:00','2016-10-21 18:18:00',Atendido,,
161021-164199,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214231,,2379223,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:00','2016-10-21 18:18:00',Resuelto,,
161021-164200,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214232,,7339782,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:00','2016-10-21 18:18:00',Resuelto,,
161021-164204,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214236,,716639,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:02','2016-10-21 18:18:02',Resuelto,,
161021-164206,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,214238,,3764408,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 18:18:03','2016-10-21 18:18:03',Resuelto,,
161021-164207,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214239,,5067311,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 18:18:03','2016-10-21 18:18:03',Atendido,,
161021-164208,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214240,,953273,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:03','2016-10-21 18:18:03',Resuelto,,
161021-164210,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214242,,5483065,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:04','2016-10-21 18:18:04',Resuelto,,
161021-164211,,Incidente importado desde SAC,,Cleas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214243,,6053266,Daños materiales Cleas,,,,'2021-04-28 13:20:00','2016-10-21 18:18:04','2016-10-21 18:18:04',Resuelto,,
161021-164212,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,214244,,3030836,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 18:18:05','2016-10-21 18:18:05',Resuelto,,
161021-164213,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214245,,2279796,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:05','2016-10-21 18:18:05',Resuelto,,
161021-164214,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214246,,3512201,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:05','2016-10-21 18:18:05',Resuelto,,
161021-164215,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,214247,,1721586,No califica,,,,'2021-04-28 13:20:00','2016-10-21 18:18:05','2016-10-21 18:18:05',Resuelto,,
161021-164216,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214248,,3393860,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:05','2016-10-21 18:18:05',Resuelto,,
161021-164217,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214249,,6212668,Venta,,,,'2021-04-28 13:20:00','2016-10-21 18:18:05','2016-10-21 18:18:05',Resuelto,,
161021-164218,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214250,,7262524,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:06','2016-10-21 18:18:06',Resuelto,,
161021-164220,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214252,,6119993,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:06','2016-10-21 18:18:06',Resuelto,,
161021-164221,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214253,,3512175,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:06','2016-10-21 18:18:06',Resuelto,,
161021-164222,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214254,,3164121,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:06','2016-10-21 18:18:06',Resuelto,,
161021-164223,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214255,,7254904,Documentación para enviar por fax/email,,,,'2021-04-28 13:20:00','2016-10-21 18:18:06','2016-10-21 18:18:06',Resuelto,,
161021-164224,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,214256,,3640866,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 18:18:07','2016-10-21 18:18:07',Resuelto,,
161021-164225,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214257,,6929278,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:07','2016-10-21 18:18:07',Resuelto,,
161021-164227,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214259,,3270033,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:07','2016-10-21 18:18:07',Resuelto,,
161021-164228,,Incidente importado desde SAC,,Telemarketing,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214260,,5420821,Excepción comercial vigente,,,,'2021-04-28 13:20:00','2016-10-21 18:18:07','2016-10-21 18:18:07',Resuelto,,
161021-164229,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,214261,,3626726,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 18:18:07','2016-10-21 18:18:07',Atendido,,
161021-164230,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214262,,4620285,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 18:18:07','2016-10-21 18:18:07',Atendido,,
161021-164232,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214264,,6832074,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 18:18:08','2016-10-21 18:18:08',Atendido,,
161021-164233,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,214265,,4536107,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 18:18:08','2016-10-21 18:18:08',Resuelto,,
161021-164234,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214266,,3498267,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 18:18:08','2016-10-21 18:18:08',Atendido,,
161021-164235,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214267,,7662020,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 18:18:08','2016-10-21 18:18:08',Atendido,,
161021-164239,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214271,,1324278,Venta,,,,'2021-04-28 13:20:00','2016-10-21 18:18:09','2016-10-21 18:18:09',Resuelto,,
161021-164240,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214272,,4137862,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:09','2016-10-21 18:18:09',Resuelto,,
161021-164243,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214275,,3211157,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:09','2016-10-21 18:18:09',Resuelto,,
161021-164244,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214276,,2599930,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 18:18:09','2016-10-21 18:18:09',Atendido,,
161021-164247,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214279,,1426164,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:10','2016-10-21 18:18:10',Resuelto,,
161021-164249,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214281,,3417108,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:10','2016-10-21 18:18:10',Resuelto,,
161021-164251,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214283,,3591552,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:10','2016-10-21 18:18:10',Resuelto,,
161021-164253,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214285,,3808318,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:11','2016-10-21 18:18:11',Resuelto,,
161021-164254,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214286,,3306314,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:11','2016-10-21 18:18:11',Resuelto,,
161021-164255,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214287,,3521530,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:11','2016-10-21 18:18:11',Resuelto,,
161021-164256,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214288,,5102817,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 18:18:11','2016-10-21 18:18:11',Atendido,,
161021-164257,,Incidente importado desde SAC,,Fleet Services,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUT1 - AUTOMOTORES,214289,,1328722,Contacto del tercero,,,,'2021-04-28 13:20:00','2016-10-21 18:18:12','2016-10-21 18:18:12',Resuelto,,
161021-164258,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214290,,3471730,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:12','2016-10-21 18:18:12',Resuelto,,
161021-164259,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214291,,6209175,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:12','2016-10-21 18:18:12',Resuelto,,
161021-164261,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,214293,,2932251,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 18:18:12','2016-10-21 18:18:12',Resuelto,,
161021-164262,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,214294,,309390,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 18:18:12','2016-10-21 18:18:12',Resuelto,,
161021-164264,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214296,,6716811,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:13','2016-10-21 18:18:13',Resuelto,,
161021-164266,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214298,,2093381,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:13','2016-10-21 18:18:13',Resuelto,,
161021-164268,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214300,,2980275,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:13','2016-10-21 18:18:13',Resuelto,,
161021-164270,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214302,,4203494,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 18:18:14','2016-10-21 18:18:14',Atendido,,
161021-164271,,Incidente importado desde SAC,,Fleet Services,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUT1 - AUTOMOTORES,214303,,6995746,Contacto del tercero,,,,'2021-04-28 13:20:00','2016-10-21 18:18:14','2016-10-21 18:18:14',Resuelto,,
161021-164273,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214305,,2664060,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 18:18:15','2016-10-21 18:18:15',Atendido,,
161021-164274,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214306,,1288672,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:15','2016-10-21 18:18:15',Resuelto,,
161021-164275,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214307,,158091,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:15','2016-10-21 18:18:15',Resuelto,,
161021-164276,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214308,,3487647,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:15','2016-10-21 18:18:15',Resuelto,,
161021-164278,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214310,,3316986,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:16','2016-10-21 18:18:16',Resuelto,,
161021-164279,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214311,,1361320,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 18:18:17','2016-10-21 18:18:17',Atendido,,
161021-164280,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214312,,2565523,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 18:18:17','2016-10-21 18:18:17',Atendido,,
161021-164282,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214314,,6185488,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 18:18:18','2016-10-21 18:18:18',Resuelto,,
161021-164283,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214315,,5254355,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 18:18:18','2016-10-21 18:18:18',Atendido,,
161021-164287,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,214319,,4334469,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 18:18:19','2016-10-21 18:18:19',Resuelto,,
161021-164288,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214320,,7665609,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:19','2016-10-21 18:18:19',Resuelto,,
161021-164290,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,214322,,1019209,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 18:18:19','2016-10-21 18:18:19',Resuelto,,
161021-164292,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,214324,,5441993,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 18:18:20','2016-10-21 18:18:20',Resuelto,,
