Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161021-194209,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244235,,1329298,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:07','2016-10-21 19:33:07',Resuelto,,
161021-194210,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,244236,,4884739,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 19:33:07','2016-10-21 19:33:07',Resuelto,,
161021-194212,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244238,,3236657,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:08','2016-10-21 19:33:08',Resuelto,,
161021-194213,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,CON1 - INTEGRAL CONSORCIO,244239,,1434885,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 19:33:08','2016-10-21 19:33:08',Resuelto,,
161021-194214,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244240,,197386,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:08','2016-10-21 19:33:08',Resuelto,,
161021-194217,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244243,,6843760,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:08','2016-10-21 19:33:08',Resuelto,,
161021-194221,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244247,,3576111,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:09','2016-10-21 19:33:09',Resuelto,,
161021-194222,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,244248,,4490388,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 19:33:09','2016-10-21 19:33:09',Resuelto,,
161021-194223,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244249,,2483835,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:09','2016-10-21 19:33:09',Resuelto,,
161021-194225,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244251,,2938045,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:10','2016-10-21 19:33:10',Resuelto,,
161021-194226,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUI1 - AUTOMOTORES INSTITUCIONES,244252,,3484798,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 19:33:10','2016-10-21 19:33:10',Resuelto,,
161021-194229,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244255,,2350654,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:10','2016-10-21 19:33:10',Resuelto,,
161021-194231,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,244257,,4629943,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 19:33:10','2016-10-21 19:33:10',Resuelto,,
161021-194232,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244258,,1247765,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 19:33:11','2016-10-21 19:33:11',Atendido,,
161021-194235,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244261,,3378390,Venta,,,,'2021-04-28 13:20:00','2016-10-21 19:33:11','2016-10-21 19:33:11',Resuelto,,
161021-194236,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244262,,5459330,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:11','2016-10-21 19:33:11',Resuelto,,
161021-194237,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244263,,4983759,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:12','2016-10-21 19:33:12',Resuelto,,
161021-194238,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244264,,2299008,Modificación medio de pago,,,,'2021-04-28 13:20:00','2016-10-21 19:33:12','2016-10-21 19:33:12',Resuelto,,
161021-194239,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244265,,2599590,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:12','2016-10-21 19:33:12',Resuelto,,
161021-194240,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244266,,5213638,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:12','2016-10-21 19:33:12',Resuelto,,
161021-194241,,Incidente importado desde SAC,,Cerrito- CIS,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUT1 - AUTOMOTORES,244267,,7306272,Cerrito - CIS,,,,'2021-04-28 13:20:00','2016-10-21 19:33:12','2016-10-21 19:33:12',Resuelto,,
161021-194242,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244268,,5195223,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:13','2016-10-21 19:33:13',Resuelto,,
161021-194243,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244269,,3422721,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 19:33:13','2016-10-21 19:33:13',Atendido,,
161021-194244,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244270,,3398493,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:13','2016-10-21 19:33:13',Resuelto,,
161021-194245,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244271,,6485687,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:13','2016-10-21 19:33:13',Resuelto,,
161021-194246,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244272,,3954866,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:13','2016-10-21 19:33:13',Resuelto,,
161021-194247,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244273,,3164008,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 19:33:13','2016-10-21 19:33:13',Atendido,,
161021-194248,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244274,,4429330,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:13','2016-10-21 19:33:13',Resuelto,,
161021-194249,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244275,,6118066,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:13','2016-10-21 19:33:13',Resuelto,,
161021-194251,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244277,,2883504,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:14','2016-10-21 19:33:14',Resuelto,,
161021-194252,,Incidente importado desde SAC,,Cerrito- CIS,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUT1 - AUTOMOTORES,244278,,1416204,Cerrito - CIS,,,,'2021-04-28 13:20:00','2016-10-21 19:33:14','2016-10-21 19:33:14',Resuelto,,
161021-194253,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244279,,1041380,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 19:33:14','2016-10-21 19:33:14',Atendido,,
161021-194254,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244280,,4658656,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:15','2016-10-21 19:33:15',Resuelto,,
161021-194255,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244281,,2940775,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:15','2016-10-21 19:33:15',Resuelto,,
161021-194258,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244284,,5976482,Lesiones,,,,'2021-04-28 13:20:00','2016-10-21 19:33:15','2016-10-21 19:33:15',Resuelto,,
161021-194259,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,244285,,6201926,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 19:33:16','2016-10-21 19:33:16',Resuelto,,
161021-194260,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244286,,5332279,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:16','2016-10-21 19:33:16',Resuelto,,
161021-194262,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244288,,7674330,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:17','2016-10-21 19:33:17',Resuelto,,
161021-194264,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244290,,1216321,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:17','2016-10-21 19:33:17',Resuelto,,
161021-194265,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244291,,556166,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:17','2016-10-21 19:33:17',Resuelto,,
161021-194266,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244292,,2589565,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:17','2016-10-21 19:33:17',Resuelto,,
161021-194267,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244293,,3429226,Excepción comercial CAC,,,,'2021-04-28 13:20:00','2016-10-21 19:33:17','2016-10-21 19:33:17',Resuelto,,
161021-194268,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244294,,7105240,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 19:33:17','2016-10-21 19:33:17',Atendido,,
161021-194270,,Incidente importado desde SAC,,Cerrito- CIS,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUT1 - AUTOMOTORES,244296,,4527137,Cerrito - CIS,,,,'2021-04-28 13:20:00','2016-10-21 19:33:20','2016-10-21 19:33:20',Resuelto,,
161021-194271,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244297,,7063165,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 19:33:20','2016-10-21 19:33:20',Atendido,,
161021-194273,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244299,,3370557,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:20','2016-10-21 19:33:20',Resuelto,,
161021-194275,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,244301,,1356462,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 19:33:20','2016-10-21 19:33:20',Resuelto,,
161021-194277,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244303,,4996807,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:21','2016-10-21 19:33:21',Resuelto,,
161021-194280,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244307,,6577643,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:21','2016-10-21 19:33:21',Resuelto,,
161021-194281,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244308,,6521378,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:22','2016-10-21 19:33:22',Resuelto,,
161021-194282,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244309,,3466464,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:22','2016-10-21 19:33:22',Resuelto,,
161021-194284,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244311,,4575442,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:22','2016-10-21 19:33:22',Resuelto,,
161021-194285,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244312,,7137627,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:22','2016-10-21 19:33:22',Resuelto,,
161021-194286,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244313,,1027952,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:22','2016-10-21 19:33:22',Resuelto,,
161021-194291,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,244318,,7433564,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 19:33:24','2016-10-21 19:33:24',Resuelto,,
161021-194292,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244319,,1434857,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:24','2016-10-21 19:33:24',Resuelto,,
161021-194293,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244320,,1496704,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:24','2016-10-21 19:33:24',Resuelto,,
161021-194294,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244321,,4923838,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:24','2016-10-21 19:33:24',Resuelto,,
161021-194295,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244322,,399645,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 19:33:25','2016-10-21 19:33:25',Atendido,,
161021-194299,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244326,,3278549,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:26','2016-10-21 19:33:26',Resuelto,,
161021-194301,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244328,,3669101,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:26','2016-10-21 19:33:26',Resuelto,,
161021-194304,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,244331,,258713,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 19:33:27','2016-10-21 19:33:27',Resuelto,,
161021-194305,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244332,,4606790,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 19:33:27','2016-10-21 19:33:27',Atendido,,
161021-194307,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244334,,7651654,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 19:33:27','2016-10-21 19:33:27',Atendido,,
161021-194308,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244335,,1237967,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 19:33:27','2016-10-21 19:33:27',Resuelto,,
161021-194310,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244337,,2254831,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 19:33:28','2016-10-21 19:33:28',Atendido,,
161021-194311,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,244338,,5624024,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 19:33:28','2016-10-21 19:33:28',Resuelto,,
161021-194312,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244339,,5100843,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 19:33:28','2016-10-21 19:33:28',Resuelto,,
161021-194313,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,244340,,230613,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 19:33:28','2016-10-21 19:33:28',Atendido,,
