Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
170728-033591,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1677568,,1787606,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:57:49','2017-07-28 01:57:49',Resuelto,Leonardo Villalba,
170728-033847,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1677824,,1800383,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:58:36','2017-07-28 01:58:36',Resuelto,Leonardo Villalba,
170728-034103,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1678080,,1813517,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:59:23','2017-07-28 01:59:23',Resuelto,Leonardo Villalba,
170728-034359,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1678336,,1827320,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:00:10','2017-07-28 02:00:10',Resuelto,Leonardo Villalba,
170728-034615,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1678592,,1838184,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:01:05','2017-07-28 02:01:05',Resuelto,Leonardo Villalba,
170728-034871,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1678848,,1852424,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:01:50','2017-07-28 02:01:50',Resuelto,Leonardo Villalba,
170728-035127,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1679104,,1865380,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:02:37','2017-07-28 02:02:37',Resuelto,Leonardo Villalba,
170728-035383,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1679360,,1880549,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:03:21','2017-07-28 02:03:21',Resuelto,Leonardo Villalba,
170728-035639,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1679616,,1892812,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:04:09','2017-07-28 02:04:09',Resuelto,Leonardo Villalba,
170728-035895,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1679872,,1906984,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:04:51','2017-07-28 02:04:51',Resuelto,Leonardo Villalba,
170728-036151,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1680128,,1924397,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:05:36','2017-07-28 02:05:36',Resuelto,Leonardo Villalba,
170728-036407,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1680384,,1938164,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:06:21','2017-07-28 02:06:21',Resuelto,Leonardo Villalba,
170728-036663,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1680640,,1952613,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:07:06','2017-07-28 02:07:06',Resuelto,Leonardo Villalba,
170728-036919,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1680896,,1967523,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:08:01','2017-07-28 02:08:01',Resuelto,Leonardo Villalba,
170728-037175,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1681152,,1983645,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:08:43','2017-07-28 02:08:43',Resuelto,Leonardo Villalba,
170728-037431,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1681408,,2001068,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:09:30','2017-07-28 02:09:30',Resuelto,Leonardo Villalba,
170728-037687,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1681664,,2017735,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:10:16','2017-07-28 02:10:16',Resuelto,Leonardo Villalba,
170728-037943,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1681920,,2035408,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:11:02','2017-07-28 02:11:02',Resuelto,Leonardo Villalba,
170728-038199,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1682176,,2052966,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:11:47','2017-07-28 02:11:47',Resuelto,Leonardo Villalba,
170728-038455,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1682432,,2072076,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:12:33','2017-07-28 02:12:33',Resuelto,Leonardo Villalba,
170728-038711,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1682688,,2092298,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:13:18','2017-07-28 02:13:18',Resuelto,Leonardo Villalba,
170728-038967,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1682944,,2107236,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:14:10','2017-07-28 02:14:10',Resuelto,Leonardo Villalba,
170728-039223,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1683200,,2122320,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:14:55','2017-07-28 02:14:55',Resuelto,Leonardo Villalba,
170728-039479,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1683456,,2135641,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:15:40','2017-07-28 02:15:40',Resuelto,Leonardo Villalba,
170728-039735,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1683712,,2152220,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:16:20','2017-07-28 02:16:20',Resuelto,Leonardo Villalba,
170728-039991,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1683968,,2172551,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:17:02','2017-07-28 02:17:02',Resuelto,Leonardo Villalba,
170728-030264,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1674241,,1409612,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:47:21','2017-07-28 01:47:21',Resuelto,Leonardo Villalba,
170728-030520,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1674497,,1412470,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:48:26','2017-07-28 01:48:26',Resuelto,Leonardo Villalba,
170728-030776,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1674753,,1416018,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:49:10','2017-07-28 01:49:10',Resuelto,Leonardo Villalba,
170728-031032,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1675009,,1426234,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:49:57','2017-07-28 01:49:57',Resuelto,Leonardo Villalba,
170728-031288,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1675265,,1431263,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:50:43','2017-07-28 01:50:43',Resuelto,Leonardo Villalba,
170728-031544,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1675521,,1434887,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:51:29','2017-07-28 01:51:29',Resuelto,Leonardo Villalba,
170728-031800,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1675777,,1563423,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:52:16','2017-07-28 01:52:16',Resuelto,Leonardo Villalba,
170728-032056,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1676033,,1716044,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:53:01','2017-07-28 01:53:01',Resuelto,Leonardo Villalba,
170728-032312,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1676289,,1727719,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:53:49','2017-07-28 01:53:49',Resuelto,Leonardo Villalba,
170728-032568,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1676545,,1739272,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:54:43','2017-07-28 01:54:43',Resuelto,Leonardo Villalba,
170728-032824,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1676801,,1752002,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:55:32','2017-07-28 01:55:32',Resuelto,Leonardo Villalba,
170728-033080,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1677057,,1764196,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:56:19','2017-07-28 01:56:19',Resuelto,Leonardo Villalba,
170728-033336,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1677313,,1775642,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:57:04','2017-07-28 01:57:04',Resuelto,Leonardo Villalba,
170728-033592,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1677569,,1787632,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:57:49','2017-07-28 01:57:49',Resuelto,Leonardo Villalba,
170728-033848,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1677825,,1800388,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:58:36','2017-07-28 01:58:36',Resuelto,Leonardo Villalba,
170728-034104,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1678081,,1813523,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:59:23','2017-07-28 01:59:23',Resuelto,Leonardo Villalba,
170728-034360,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1678337,,1827465,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:00:10','2017-07-28 02:00:10',Resuelto,Leonardo Villalba,
170728-034616,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1678593,,1838186,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:01:05','2017-07-28 02:01:05',Resuelto,Leonardo Villalba,
170728-034872,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1678849,,1852487,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:01:50','2017-07-28 02:01:50',Resuelto,Leonardo Villalba,
170728-035128,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1679105,,1865448,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:02:37','2017-07-28 02:02:37',Resuelto,Leonardo Villalba,
170728-035384,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1679361,,1880553,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:03:21','2017-07-28 02:03:21',Resuelto,Leonardo Villalba,
170728-035640,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1679617,,1892814,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:04:09','2017-07-28 02:04:09',Resuelto,Leonardo Villalba,
170728-035896,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1679873,,1907034,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:04:51','2017-07-28 02:04:51',Resuelto,Leonardo Villalba,
170728-036152,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1680129,,1924403,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:05:36','2017-07-28 02:05:36',Resuelto,Leonardo Villalba,
170728-036408,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1680385,,1938166,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:06:21','2017-07-28 02:06:21',Resuelto,Leonardo Villalba,
170728-036664,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1680641,,1952617,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:07:06','2017-07-28 02:07:06',Resuelto,Leonardo Villalba,
170728-036920,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1680897,,1967525,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:08:01','2017-07-28 02:08:01',Resuelto,Leonardo Villalba,
170728-037176,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1681153,,1983648,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:08:43','2017-07-28 02:08:43',Resuelto,Leonardo Villalba,
170728-037432,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1681409,,2001146,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:09:30','2017-07-28 02:09:30',Resuelto,Leonardo Villalba,
170728-037688,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1681665,,2017744,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:10:16','2017-07-28 02:10:16',Resuelto,Leonardo Villalba,
170728-037944,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1681921,,2035558,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:11:02','2017-07-28 02:11:02',Resuelto,Leonardo Villalba,
170728-038200,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1682177,,2052971,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:11:47','2017-07-28 02:11:47',Resuelto,Leonardo Villalba,
170728-038456,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1682433,,2072365,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:12:33','2017-07-28 02:12:33',Resuelto,Leonardo Villalba,
170728-038712,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1682689,,2092364,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:13:18','2017-07-28 02:13:18',Resuelto,Leonardo Villalba,
170728-038968,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1682945,,2107566,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:14:10','2017-07-28 02:14:10',Resuelto,Leonardo Villalba,
170728-039224,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1683201,,2122485,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:14:55','2017-07-28 02:14:55',Resuelto,Leonardo Villalba,
170728-039480,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1683457,,2135644,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:15:40','2017-07-28 02:15:40',Resuelto,Leonardo Villalba,
170728-039736,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1683713,,2152239,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:16:20','2017-07-28 02:16:20',Resuelto,Leonardo Villalba,
170728-039992,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1683969,,2172600,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:17:02','2017-07-28 02:17:02',Resuelto,Leonardo Villalba,
170728-030265,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1674242,,1409615,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:47:21','2017-07-28 01:47:21',Resuelto,Leonardo Villalba,
170728-030521,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1674498,,1412486,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:48:26','2017-07-28 01:48:26',Resuelto,Leonardo Villalba,
170728-030777,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1674754,,1416020,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:49:10','2017-07-28 01:49:10',Resuelto,Leonardo Villalba,
170728-031033,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1675010,,1426269,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:49:57','2017-07-28 01:49:57',Resuelto,Leonardo Villalba,
170728-031289,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1675266,,1431296,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:50:43','2017-07-28 01:50:43',Resuelto,Leonardo Villalba,
170728-031545,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1675522,,1434916,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:51:29','2017-07-28 01:51:29',Resuelto,Leonardo Villalba,
170728-031801,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1675778,,1564368,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:52:16','2017-07-28 01:52:16',Resuelto,Leonardo Villalba,
170728-032057,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1676034,,1716086,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:53:01','2017-07-28 01:53:01',Resuelto,Leonardo Villalba,
170728-032313,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1676290,,1727773,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:53:49','2017-07-28 01:53:49',Resuelto,Leonardo Villalba,
170728-032569,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1676546,,1739275,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:54:43','2017-07-28 01:54:43',Resuelto,Leonardo Villalba,
170728-032825,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1676802,,1752056,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:55:32','2017-07-28 01:55:32',Resuelto,Leonardo Villalba,
170728-033081,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1677058,,1764316,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:56:19','2017-07-28 01:56:19',Resuelto,Leonardo Villalba,
170728-033337,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1677314,,1775645,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:57:04','2017-07-28 01:57:04',Resuelto,Leonardo Villalba,
170728-033593,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1677570,,1787649,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:57:49','2017-07-28 01:57:49',Resuelto,Leonardo Villalba,
170728-033849,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1677826,,1800408,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:58:36','2017-07-28 01:58:36',Resuelto,Leonardo Villalba,
170728-034105,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1678082,,1813525,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 01:59:23','2017-07-28 01:59:23',Resuelto,Leonardo Villalba,
170728-034361,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1678338,,1827671,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:00:10','2017-07-28 02:00:10',Resuelto,Leonardo Villalba,
170728-034617,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1678594,,1838216,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:01:05','2017-07-28 02:01:05',Resuelto,Leonardo Villalba,
170728-034873,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1678850,,1852667,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:01:50','2017-07-28 02:01:50',Resuelto,Leonardo Villalba,
170728-035129,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1679106,,1865517,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:02:37','2017-07-28 02:02:37',Resuelto,Leonardo Villalba,
170728-035385,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1679362,,1880561,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:03:21','2017-07-28 02:03:21',Resuelto,Leonardo Villalba,
170728-035641,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1679618,,1892818,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:04:09','2017-07-28 02:04:09',Resuelto,Leonardo Villalba,
170728-035897,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1679874,,1907051,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:04:51','2017-07-28 02:04:51',Resuelto,Leonardo Villalba,
170728-036153,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1680130,,1924405,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:05:36','2017-07-28 02:05:36',Resuelto,Leonardo Villalba,
170728-036409,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1680386,,1938172,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:06:21','2017-07-28 02:06:21',Resuelto,Leonardo Villalba,
170728-036665,,Consulta,Contactenos Patrimoniales,,,,,,Solucionado,,,,,Seguros Todos,1680642,,1952626,Acción de Marketing,Administradores,,,'2018-01-02 11:32:33','2017-07-28 02:07:06','2017-07-28 02:07:06',Resuelto,Leonardo Villalba,
