Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161021-014073,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64220,,2554315,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:14','2016-10-21 09:19:14',Resuelto,,
161021-014074,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64221,,152909,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:14','2016-10-21 09:19:14',Resuelto,,
161021-014077,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64224,,3263288,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:14','2016-10-21 09:19:14',Resuelto,,
161021-014080,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64227,,1322999,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:16','2016-10-21 09:19:16',Resuelto,,
161021-014081,,Incidente importado desde SAC,,Mailing,Usuario Importador,Carta Documento,,,Solucionado,,,,,TIV2 - TRANS.IMPOR.Y EXP,64228,,1323345,Certificado de cobertura,,,,'2021-04-28 13:20:00','2016-10-21 09:19:16','2016-10-21 09:19:16',Resuelto,,
161021-014084,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,64231,,1076627,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 09:19:16','2016-10-21 09:19:16',Resuelto,,
161021-014087,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64234,,1750565,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:16','2016-10-21 09:19:16',Resuelto,,
161021-014088,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64235,,5197642,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 09:19:17','2016-10-21 09:19:17',Atendido,,
161021-014089,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,64236,,5324264,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 09:19:17','2016-10-21 09:19:17',Atendido,,
161021-014090,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64237,,2794273,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:18','2016-10-21 09:19:18',Resuelto,,
161021-014091,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64238,,3446155,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 09:19:18','2016-10-21 09:19:18',Resuelto,,
161021-014094,,Incidente importado desde SAC,,Telemarketing,Usuario Importador,Carta Documento,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64241,,441251,Excepción comercial altas,,,,'2021-04-28 13:20:00','2016-10-21 09:19:18','2016-10-21 09:19:18',Resuelto,,
161021-014095,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,64242,,1329972,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 09:19:18','2016-10-21 09:19:18',Resuelto,,
161021-014098,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64245,,2685086,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:19','2016-10-21 09:19:19',Resuelto,,
161021-014099,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64246,,3423533,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 09:19:19','2016-10-21 09:19:19',Atendido,,
161021-014100,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64247,,1329763,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:20','2016-10-21 09:19:20',Resuelto,,
161021-014102,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64249,,5642042,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:20','2016-10-21 09:19:20',Resuelto,,
161021-014103,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64250,,1384832,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:20','2016-10-21 09:19:20',Resuelto,,
161021-014105,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,64251,,4435262,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 09:19:21','2016-10-21 09:19:21',Resuelto,,
161021-014110,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64256,,4311222,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 09:19:23','2016-10-21 09:19:23',Atendido,,
161021-014111,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64257,,5284742,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:23','2016-10-21 09:19:23',Resuelto,,
161021-014112,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,64258,,2742383,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 09:19:23','2016-10-21 09:19:23',Resuelto,,
161021-014113,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64259,,1121573,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:23','2016-10-21 09:19:23',Resuelto,,
161021-014114,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64260,,783433,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:24','2016-10-21 09:19:24',Resuelto,,
161021-014115,,Incidente importado desde SAC,,Inspecciones Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64261,,866791,Recupero,,,,'2021-04-28 13:20:00','2016-10-21 09:19:24','2016-10-21 09:19:24',Resuelto,,
161021-014116,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64262,,6069287,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:24','2016-10-21 09:19:24',Resuelto,,
161021-014118,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,64264,,1318002,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 09:19:25','2016-10-21 09:19:25',Resuelto,,
161021-014120,,Incidente importado desde SAC,,Oficina Rosario,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,64266,,3101152,Daños materiales Rosario,,,,'2021-04-28 13:20:00','2016-10-21 09:19:25','2016-10-21 09:19:25',Resuelto,,
161021-014121,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUT1 - AUTOMOTORES,64267,,1322999,Daños materiales Casa Central,,,,'2021-04-28 13:20:00','2016-10-21 09:19:25','2016-10-21 09:19:25',Resuelto,,
161021-014127,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64271,,1797597,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 09:19:26','2016-10-21 09:19:26',Atendido,,
161021-014129,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64273,,5331254,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 09:19:27','2016-10-21 09:19:27',Atendido,,
161021-014132,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64276,,1288672,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:27','2016-10-21 09:19:27',Resuelto,,
161021-014133,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64277,,6630380,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 09:19:28','2016-10-21 09:19:28',Resuelto,,
161021-014134,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64278,,3414590,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:28','2016-10-21 09:19:28',Resuelto,,
161021-014136,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,64280,,4468935,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 09:19:28','2016-10-21 09:19:28',Resuelto,,
161021-014138,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64282,,6011308,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:29','2016-10-21 09:19:29',Resuelto,,
161021-014141,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64285,,7036768,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:29','2016-10-21 09:19:29',Resuelto,,
161021-014142,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64286,,6800827,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:29','2016-10-21 09:19:29',Resuelto,,
161021-014144,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64288,,6790273,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 09:19:29','2016-10-21 09:19:29',Atendido,,
161021-014145,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64289,,5328188,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 09:19:30','2016-10-21 09:19:30',Atendido,,
161021-014146,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64290,,7742805,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:30','2016-10-21 09:19:30',Resuelto,,
161021-014148,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64292,,1324826,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:31','2016-10-21 09:19:31',Resuelto,,
161021-014149,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64293,,4447635,Mensaje,,,,'2021-04-28 13:20:00','2016-10-21 09:19:31','2016-10-21 09:19:31',Atendido,,
161021-014150,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64294,,7665787,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:31','2016-10-21 09:19:31',Resuelto,,
161021-014153,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64297,,3286354,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:31','2016-10-21 09:19:31',Resuelto,,
161021-014155,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64299,,3781349,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:32','2016-10-21 09:19:32',Resuelto,,
161021-014156,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64300,,5994963,No contesta,,,,'2021-04-28 13:20:00','2016-10-21 09:19:32','2016-10-21 09:19:32',Atendido,,
161021-014158,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64302,,1783910,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:32','2016-10-21 09:19:32',Resuelto,,
161021-014160,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64305,,7850784,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:33','2016-10-21 09:19:33',Resuelto,,
161021-014164,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64309,,2319744,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:34','2016-10-21 09:19:34',Resuelto,,
161021-014165,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64310,,2068402,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:34','2016-10-21 09:19:34',Resuelto,,
161021-014166,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64311,,6900571,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:34','2016-10-21 09:19:34',Resuelto,,
161021-014168,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64313,,4535313,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:36','2016-10-21 09:19:36',Resuelto,,
161021-014169,,Incidente importado desde SAC,,Oficina Cordoba,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64314,,3153458,Daños materiales Cordoba,,,,'2021-04-28 13:20:00','2016-10-21 09:19:36','2016-10-21 09:19:36',Resuelto,,
161021-014170,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64315,,3266378,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:37','2016-10-21 09:19:37',Resuelto,,
161021-014171,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,64316,,6222382,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 09:19:37','2016-10-21 09:19:37',Resuelto,,
161021-014173,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64318,,1288672,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:37','2016-10-21 09:19:37',Resuelto,,
161021-014174,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64319,,3414614,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:37','2016-10-21 09:19:37',Resuelto,,
161021-014175,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64320,,2022403,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:37','2016-10-21 09:19:37',Resuelto,,
161021-014178,,Incidente importado desde SAC,,Cac,Usuario Importador,Telemarketing,,,Solucionado,,,,,APR1 - AUTOMOTORES,64323,,1197267,Endosos CAC,,,,'2021-04-28 13:20:00','2016-10-21 09:19:38','2016-10-21 09:19:38',Atendido,,
161021-014179,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64324,,3498342,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:38','2016-10-21 09:19:38',Resuelto,,
161021-014180,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64325,,4430365,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 09:19:39','2016-10-21 09:19:39',Atendido,,
161021-014181,,Incidente importado desde SAC,,Emisión Masivos,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,64326,,4292987,Modificación medio de pago,,,,'2021-04-28 13:20:00','2016-10-21 09:19:39','2016-10-21 09:19:39',Resuelto,,
161021-014182,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64327,,3249725,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:39','2016-10-21 09:19:39',Resuelto,,
161021-014184,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64329,,5206145,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:39','2016-10-21 09:19:39',Resuelto,,
161021-014185,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64330,,5842309,Sin teléfono/Equivocado,,,,'2021-04-28 13:20:00','2016-10-21 09:19:39','2016-10-21 09:19:39',Atendido,,
161021-014187,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,64332,,1417065,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 09:19:40','2016-10-21 09:19:40',Resuelto,,
161021-014188,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64333,,3819528,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:40','2016-10-21 09:19:40',Resuelto,,
161021-014190,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64335,,3881220,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 09:19:40','2016-10-21 09:19:40',Resuelto,,
161021-014191,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64336,,5178722,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:40','2016-10-21 09:19:40',Resuelto,,
161021-014192,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64337,,3397543,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 09:19:41','2016-10-21 09:19:41',Atendido,,
161021-014193,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,64338,,5220614,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 09:19:41','2016-10-21 09:19:41',Resuelto,,
