Nº de referencia,Actualizado por,Asunto,Buzón de correo,Cola,Creado por cuenta,Modo de Contacto,UsuarioIntra,Tipo de Incidente,Tipo de estado,Tipo Cobro,Siniestro,Poliza,NroCuenta,ID de producto,ID de incidente,ID de disposición,ID de contacto,ID de categoría,Grupo,FechaEfecto,Fecha de última respuesta,Fecha de última actualización,Fecha de creación,Fecha de cierre,Estado,Cuenta asignada,ID de organización
161021-054210,,Incidente importado desde SAC,,Riesgos Varios Casa Central,Usuario Importador,Telemarketing,,,Solucionado,,,,,HOM1 - SEGURO DEL HOGAR,104312,,7491337,Denuncia Riesgos Varios,,,,'2021-04-28 13:20:00','2016-10-21 12:07:32','2016-10-21 12:07:32',Resuelto,,
161021-054213,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,104315,,5549471,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 12:07:32','2016-10-21 12:07:32',Resuelto,,
161021-054214,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,104316,,275265,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 12:07:32','2016-10-21 12:07:32',Resuelto,,
161021-054215,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,104317,,3515562,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 12:07:32','2016-10-21 12:07:32',Resuelto,,
161021-054216,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,104318,,4170462,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 12:07:32','2016-10-21 12:07:32',Resuelto,,
161021-054217,,Incidente importado desde SAC,,Pago Telefonico,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,104319,,6105721,Pago telefónico,,,,'2021-04-28 13:20:00','2016-10-21 12:07:33','2016-10-21 12:07:33',Resuelto,,
161021-054219,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,104321,,3528539,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 12:07:33','2016-10-21 12:07:33',Resuelto,,
161021-054221,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,104323,,7372518,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 12:07:34','2016-10-21 12:07:34',Atendido,,
161021-054222,,Incidente importado desde SAC,,Telecobranzas,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,104324,,2809909,Contestador,,,,'2021-04-28 13:20:00','2016-10-21 12:07:34','2016-10-21 12:07:34',Atendido,,
161021-054223,,Incidente importado desde SAC,,Daños Materiales Autos,Usuario Importador,Telemarketing,,,Solucionado,,,,,AUS1 - AUTOMOTORES,104325,,3533892,Denuncia daños materiales,,,,'2021-04-28 13:20:00','2016-10-21 12:07:34','2016-10-21 12:07:34',Resuelto,,
